Source File,Original Word,AI Corrected Word,Change Type
005_01_2.hocr,on,one,REPLACED
005_01_2.hocr,:,,REPLACED
005_01_2.hocr,af,af-,REPLACED
005_01_2.hocr,te,ter,REPLACED
005_01_2.hocr,pot,a post,REPLACED
005_01_2.hocr,60co,6000,REPLACED
005_01_2.hocr,Proilians,Prussians,REPLACED
005_01_2.hocr,day,day;,REPLACED
005_01_2.hocr,;,,REPLACED
005_01_2.hocr,chery,ther,REPLACED
005_01_2.hocr,it,ano-,REPLACED
005_01_2.hocr,tard,said,REPLACED
005_01_2.hocr,,lost,INSERTED
005_01_2.hocr,,"20,000",INSERTED
005_01_2.hocr,,men,INSERTED
005_01_2.hocr,and,and prisoners,REPLACED
005_01_2.hocr,pritoners,,REPLACED
005_01_2.hocr,fuc,suc-,REPLACED
005_01_2.hocr,.,.,REPLACED
005_01_2.hocr,cdel,ceeded,REPLACED
005_01_2.hocr,th,them-,REPLACED
005_01_2.hocr,felves,selves,REPLACED
005_01_2.hocr,vak,flank,REPLACED
005_01_2.hocr,of,of,REPLACED
005_01_2.hocr,the,the,REPLACED
005_01_2.hocr,Pruthians,Prussians,REPLACED
005_01_2.hocr,thir,their,REPLACED
005_01_2.hocr,Heral,general,REPLACED
005_01_2.hocr,off.ial,official,REPLACED
005_01_2.hocr,bas,has,REPLACED
005_01_2.hocr,erafed,erased,REPLACED
005_01_2.hocr,the,the,REPLACED
005_01_2.hocr,thime,shame,REPLACED
005_01_2.hocr,Rofbach,Rosbach,REPLACED
005_01_2.hocr,feven,seven,REPLACED
005_01_2.hocr,term,termi-,REPLACED
005_01_2.hocr,thirit,thirst,REPLACED
005_01_2.hocr,tom,tor,REPLACED
005_01_2.hocr,nted,mented,REPLACED
005_01_2.hocr,Protha,Prussia,REPLACED
005_01_2.hocr,pofition,position,REPLACED
005_01_2.hocr,igft,inst,REPLACED
005_01_2.hocr,!,:,REPLACED
005_01_2.hocr,Marnal,Marshal,REPLACED
005_01_2.hocr,favout,Davoust,REPLACED
005_01_2.hocr,Niumburg,Naumburg,REPLACED
005_01_2.hocr,dions,divisions,REPLACED
005_01_2.hocr,Leipfic,Leipsic,REPLACED
005_01_2.hocr,Poute,Ponte,REPLACED
005_01_2.hocr,"""",march,REPLACED
005_01_2.hocr,utarch,,REPLACED
005_01_2.hocr,:,;,REPLACED
005_01_2.hocr,polleder,posted,REPLACED
005_01_2.hocr,Angereau,Augereau,REPLACED
005_01_2.hocr,Kabla,Kahla,REPLACED
005_01_2.hocr,Ny,Ney,REPLACED
005_01_2.hocr,fruin,from,REPLACED
005_01_2.hocr,pofition,position,REPLACED
005_01_2.hocr,uita,Prussia,REPLACED
005_01_2.hocr,Bankfort,Frankfort,REPLACED
005_01_2.hocr,sente,centre,REPLACED
005_01_2.hocr,Wurtzbarg,Wurtzburg,REPLACED
005_01_2.hocr,thedeps,divisions,REPLACED
005_01_2.hocr,m,my,REPLACED
005_01_2.hocr,Lobenlein,Lobenstein,REPLACED
005_01_2.hocr,Pruffian,Prussian,REPLACED
005_01_2.hocr,abete,"12th, to",REPLACED
005_01_2.hocr,batterygen,"battle, between",REPLACED
005_01_2.hocr,Qo,On,REPLACED
005_01_2.hocr,ofclock,o'clock,REPLACED
005_01_2.hocr,(,s,REPLACED
005_01_2.hocr,oci,occupied,REPLACED
005_01_2.hocr,avanced,advanced,REPLACED
005_01_2.hocr,polts,posts,REPLACED
005_01_2.hocr,feemed,seemed,REPLACED
005_01_2.hocr,to,to,REPLACED
005_01_2.hocr,mancey-,manoeu-,REPLACED
005_01_2.hocr,vacapurpnie,vre with the purpose,REPLACED
005_01_2.hocr,pallages,passages,REPLACED
005_01_2.hocr,myhaamo,my made a most,REPLACED
005_01_2.hocr,vbiting,obstinate,REPLACED
005_01_2.hocr,Devoult,Davoust,REPLACED
005_01_2.hocr,ored,ordered,REPLACED
005_01_2.hocr,hinu,him,REPLACED
005_01_2.hocr,leak.while,leak. while,REPLACED
005_01_2.hocr,",",",",REPLACED
005_01_2.hocr,the,the,REPLACED
005_01_2.hocr,Brince,Prince,REPLACED
005_01_2.hocr,himy,him,REPLACED
005_01_2.hocr,batte,battle,REPLACED
005_01_2.hocr,obfcu,obscu-,REPLACED
005_01_2.hocr,ag,against,REPLACED
005_01_2.hocr,formidabier,formidable,REPLACED
005_01_2.hocr,ruthan,Prussian,REPLACED
005_01_2.hocr,mufketry,musketry,REPLACED
005_01_2.hocr,bekGood,best—Good,REPLACED
005_01_2.hocr,Biench,French,REPLACED
005_01_2.hocr,anny,army,REPLACED
005_01_2.hocr,batte,battle,REPLACED
005_01_2.hocr,difper,disper,REPLACED
005_01_2.hocr,vim,vision,REPLACED
005_01_2.hocr,coomd,men,REPLACED
005_01_2.hocr,Maria,Marshal,REPLACED
005_01_2.hocr,Divoull,Davoust,REPLACED
005_01_2.hocr,divifions,divisions,REPLACED
005_01_2.hocr,rogelber,together,REPLACED
005_01_2.hocr,dr,drew,REPLACED
005_01_2.hocr,op,up,REPLACED
005_01_2.hocr,Intovered,fog covered,REPLACED
005_01_2.hocr,face,space,REPLACED
005_01_2.hocr,bot,but,REPLACED
005_01_2.hocr,ditance,distance,REPLACED
005_01_2.hocr,fhot,shot,REPLACED
005_01_2.hocr,abtuves,noeuvres,REPLACED
005_01_2.hocr,exactnel's,exactness,REPLACED
005_01_2.hocr,fwiftnefs,swiftness,REPLACED
005_01_2.hocr,Maishal,Marshal,REPLACED
005_01_2.hocr,Augereed,Augereau,REPLACED
005_01_2.hocr,hidh,him,REPLACED
005_01_2.hocr,cccto,to,REPLACED
005_01_2.hocr,fpread,spread,REPLACED
005_01_2.hocr,pectacles,spectacles,REPLACED
005_01_2.hocr,Bumperor,Emperor,REPLACED
005_01_2.hocr,befiles,besides,REPLACED
005_01_2.hocr,guard.com,guard.,REPLACED
005_01_2.hocr,critis,crisis,REPLACED
005_01_2.hocr,tre,tle,REPLACED
005_01_2.hocr,referve,reserve,REPLACED
005_01_2.hocr,atiny,army,REPLACED
005_01_2.hocr,chrew,threw,REPLACED
005_01_2.hocr,contation,confusion,REPLACED
005_01_2.hocr,poft,post,REPLACED
005_01_2.hocr,horfe,horse,REPLACED
005_01_2.hocr,and,and,REPLACED
005_01_2.hocr,aragoons,dragoons,REPLACED
005_01_2.hocr,ftand,stand,REPLACED
005_01_2.hocr,Stedes,pieces,REPLACED
005_01_2.hocr,tores,stores,REPLACED
005_01_2.hocr,eneily,enemy,REPLACED
005_01_2.hocr,fulpoked,supposed,REPLACED
005_01_2.hocr,wunded,wounded,REPLACED
005_01_2.hocr,Praila,Prussia,REPLACED
005_01_2.hocr,iselinated,estimated,REPLACED
005_01_2.hocr,exer,of,REPLACED
005_01_2.hocr,Doke,Duke,REPLACED
005_01_2.hocr,iclofed,enclosed,REPLACED
005_01_2.hocr,garifoned,garisoned,REPLACED
005_01_2.hocr,thes,patches,REPLACED
005_01_2.hocr,Ambalador,Ambassador,REPLACED
005_01_2.hocr,levele,severe,REPLACED
005_01_2.hocr,ditadvantage,disadvantage,REPLACED
005_01_2.hocr,of,of,REPLACED
005_01_2.hocr,the,the,REPLACED
005_01_2.hocr,Prullans,Prussians,REPLACED
005_01_2.hocr,fatelt,latest,REPLACED
005_01_2.hocr,fcene,scene,REPLACED
005_01_2.hocr,cunted,contained,REPLACED
005_01_2.hocr,folowing,following,REPLACED
005_01_2.hocr,beguboth,be published,REPLACED
005_01_2.hocr,affo,also,REPLACED
005_01_2.hocr,niti,inst,REPLACED
005_01_2.hocr,umbur,Naumbur,REPLACED
005_01_2.hocr,anihilated,annihilated,REPLACED
005_01_2.hocr,the,the,REPLACED
005_01_2.hocr,Pithan,Prussian,REPLACED
005_01_2.hocr,referve,reserve,REPLACED
005_01_2.hocr,Witt,Wirt-,REPLACED
005_01_2.hocr,Martha,Marshal,REPLACED
005_01_2.hocr,Davouit,Davoust,REPLACED
005_01_2.hocr,Lanchitadt,Lauchstadt,REPLACED
005_01_2.hocr,and,and,REPLACED
005_01_2.hocr,Hale,Halle,REPLACED
005_01_2.hocr,it,will,REPLACED
005_01_2.hocr,fuit,full,REPLACED
005_01_2.hocr,of,of,REPLACED
005_01_2.hocr,confuled,confused,REPLACED
005_01_2.hocr,Yelerday,Yesterday,REPLACED
005_01_2.hocr,fet,set,REPLACED
005_01_2.hocr,Tanenzien,Tauenzien,REPLACED
005_01_2.hocr,palling,passing,REPLACED
005_01_2.hocr,Warm,Weimar,REPLACED
005_01_2.hocr,.,.,REPLACED
005_01_2.hocr,Ordhave,Orders have,REPLACED
005_01_2.hocr,tent,sent,REPLACED
005_01_2.hocr,to,to,REPLACED
005_01_2.hocr,ambargh,Hamburgh,REPLACED
005_01_2.hocr,New,New-,REPLACED
005_01_2.hocr,",",York,REPLACED
005_01_2.hocr,Mark,,REPLACED
005_01_2.hocr,containg,papers,REPLACED
005_01_2.hocr,,contain,REPLACED
005_01_2.hocr,Amfterdam,Amsterdam,REPLACED
005_01_2.hocr,Octo,Octo-,REPLACED
005_01_2.hocr,wacw.th,war with,REPLACED
005_01_2.hocr,Pra,Prussia,REPLACED
005_01_2.hocr,howevr,however,REPLACED
005_01_2.hocr,citradicted,contradicted,REPLACED
005_01_2.hocr,feen,seen,REPLACED
005_01_2.hocr,giv,given,REPLACED
005_01_2.hocr,fhew,shew,REPLACED
005_01_2.hocr,flaves,slaves,REPLACED
005_01_2.hocr,or,not,REPLACED
005_01_2.hocr,difaitrous,disastrous,REPLACED
005_01_2.hocr,reprefented,represented,REPLACED
005_01_2.hocr,polla,possess,REPLACED
005_01_2.hocr,prelent,present,REPLACED
005_01_2.hocr,fave,save,REPLACED
005_01_2.hocr,flage,stage,REPLACED
005_01_2.hocr,of,of,REPLACED
005_01_2.hocr,dithunque,dishonour,REPLACED
005_01_2.hocr,and,and,REPLACED
005_01_2.hocr,he,the,REPLACED
005_01_2.hocr,and,find,REPLACED
005_01_2.hocr,la,in,REPLACED
005_01_2.hocr,end,and,REPLACED
005_01_2.hocr,defpair,despair,REPLACED
005_01_2.hocr,of,of,REPLACED
005_01_2.hocr,this,his,REPLACED
005_01_2.hocr,fubjects,subjects,REPLACED
005_01_2.hocr,lots,loss,REPLACED
005_01_2.hocr,poliefs,possess,REPLACED
005_01_2.hocr,AB'll,A Bill,REPLACED
005_01_2.hocr,congrefs,congress,REPLACED
005_01_2.hocr,fufpending,suspending,REPLACED
005_01_2.hocr,noh,non,REPLACED
005_01_2.hocr,inportation,importation,REPLACED
005_01_2.hocr,the,a time ;,REPLACED
005_01_2.hocr,meature,measure,REPLACED
005_01_2.hocr,to,so,REPLACED
005_01_2.hocr,w,we,REPLACED
005_01_2.hocr,Year,fear,REPLACED
005_01_2.hocr,fall,still,REPLACED
005_01_2.hocr,intensed,intended,REPLACED
005_01_2.hocr,dis,this,REPLACED
005_01_2.hocr,net,Act,REPLACED
005_01_2.hocr,terrerem,terrorem,REPLACED
005_01_2.hocr,to,to,REPLACED
005_01_2.hocr,the,the,REPLACED
005_01_2.hocr,Brith,British,REPLACED
005_01_2.hocr,arrangemen,arrangement,REPLACED
005_01_2.hocr,uinox,ult. Thomas,REPLACED
005_01_2.hocr,Elquile,Esquire,REPLACED
005_01_2.hocr,Gurzifon,Garrison,REPLACED
005_01_2.hocr,Bartof,Port of,REPLACED
005_01_2.hocr,aleté,Il a été,REPLACED
005_01_2.hocr,Copges,Congres,REPLACED
005_01_2.hocr,Americjan,Americain,REPLACED
005_01_2.hocr,tulpende,suspende,REPLACED
005_01_2.hocr,l'Acle,l'Acte,REPLACED
005_01_2.hocr,melure,mesure,REPLACED
005_01_2.hocr,toj,tou,REPLACED
005_01_2.hocr,urs,jours,REPLACED
005_01_2.hocr,bou-,bon-,REPLACED
005_01_2.hocr,craigeons,craignons,REPLACED
005_01_2.hocr,prope,propose,REPLACED
005_01_2.hocr,cavers,envers,REPLACED
005_01_2.hocr,le,le,REPLACED
005_01_2.hocr,Gouvernemen,Gouvernement,REPLACED
005_01_2.hocr,Britasique,Britannique,REPLACED
005_01_2.hocr,vehir,venir,REPLACED
005_01_2.hocr,atrangement,arrangement,REPLACED
005_01_2.hocr,l'amiab.c,l'amiable,REPLACED
005_01_2.hocr,.,.,REPLACED
005_01_2.hocr,MousVT,Mourut,REPLACED
005_01_2.hocr,garnifon,garnison,REPLACED
005_01_2.hocr,1807,"1807
      }",REPLACED
005_01_2.hocr,vaiffeau,vaisseau,REPLACED
005_01_2.hocr,d'Amfterdam,d'Amsterdam,REPLACED
005_01_2.hocr,read,recu,REPLACED
005_01_2.hocr,H.,Hol,REPLACED
005_01_2.hocr,liandois,landois,REPLACED
005_01_2.hocr,julqu'à,jusqu'à,REPLACED
005_01_2.hocr,jufqu'au,jusqu'au,REPLACED
005_01_2.hocr,3,Il,REPLACED
005_01_2.hocr,d'Octubre,d'Octobre,REPLACED
005_01_2.hocr,Baé,fixé,REPLACED
005_01_2.hocr,Prufienne,Prussienne,REPLACED
005_01_2.hocr,commence,commence-,REPLACED
005_01_2.hocr,Françols,François,REPLACED
005_01_2.hocr,feyti,senti,REPLACED
005_01_2.hocr,Prodle,Prusse,REPLACED
005_01_2.hocr,",",",",REPLACED
005_01_2.hocr,de,de,REPLACED
005_01_2.hocr,Tetiver,retirer,REPLACED
005_01_2.hocr,Erançoifes,Françoises,REPLACED
005_01_2.hocr,Pralienne,Prussienne,REPLACED
005_01_2.hocr,ne,me,REPLACED
005_01_2.hocr,from-,fron-,REPLACED
005_01_2.hocr,se,ise,REPLACED
005_01_2.hocr,cetre,cette,REPLACED
005_01_2.hocr,po,po-,REPLACED
005_01_2.hocr,fition,sition,REPLACED
005_01_2.hocr,les,ses,REPLACED
005_01_2.hocr,Pruffiens,Prussiens,REPLACED
005_01_2.hocr,Lobenftein,Lobenstein,REPLACED
005_01_2.hocr,juf-,jus-,REPLACED
005_01_2.hocr,quà,qu'à,REPLACED
005_01_2.hocr,Pruiens,Prussiens,REPLACED
005_01_2.hocr,l'ane,l'une,REPLACED
005_01_2.hocr,pofte,poste,REPLACED
005_01_2.hocr,Prullens,Prussiens,REPLACED
005_01_2.hocr,prifonniers,prisonniers,REPLACED
005_01_2.hocr,réuf,réus-,REPLACED
005_01_2.hocr,del,des,REPLACED
005_01_2.hocr,Prothens,Prussiens,REPLACED
005_01_2.hocr,furant,furent,REPLACED
005_01_2.hocr,pofition,position,REPLACED
005_01_2.hocr,spil,14,REPLACED
005_01_2.hocr,fuit,suit,REPLACED
005_01_2.hocr,",",",",REPLACED
005_01_2.hocr,et,est,REPLACED
005_01_2.hocr,Fran,Fran-,REPLACED
005_01_2.hocr,Ralbic,Rosbac,REPLACED
005_01_2.hocr,fept,sept,REPLACED
005_01_2.hocr,jurs,jours,REPLACED
005_01_2.hocr,foif,soif,REPLACED
005_01_2.hocr,dent,dont,REPLACED
005_01_2.hocr,lo,la,REPLACED
005_01_2.hocr,Pruffe,Prusse,REPLACED
005_01_2.hocr,polition,position,REPLACED
005_01_2.hocr,fuivante,suivante,REPLACED
005_01_2.hocr,Mar,Mar-,REPLACED
005_01_2.hocr,laille,laisse,REPLACED
005_01_2.hocr,divifions,divisions,REPLACED
005_01_2.hocr,Leipfick,Leipsick,REPLACED
005_01_2.hocr,Hale,Halle,REPLACED
005_01_2.hocr,Corva,Corvo,REPLACED
005_01_2.hocr,veri,vers,REPLACED
005_01_2.hocr,pollé,posté,REPLACED
005_01_2.hocr,occupait,occupoit,REPLACED
005_01_2.hocr,Keda,Roda,REPLACED
005_01_2.hocr,sten,s'en,REPLACED
005_01_2.hocr,",",.,REPLACED
005_01_2.hocr,ult,oult,REPLACED
005_01_2.hocr,pofter,poster,REPLACED
005_01_2.hocr,vien,vien-,REPLACED
005_01_2.hocr,ntat,nent,REPLACED
005_01_2.hocr,jena,Jena,REPLACED
005_01_2.hocr,er,et,REPLACED
005_01_2.hocr,de,de,REPLACED
005_01_2.hocr,Naubourg,Naumbourg,REPLACED
005_01_2.hocr,polition,position,REPLACED
005_01_2.hocr,fuivante,suivante,REPLACED
005_01_2.hocr,Pruffer,Prusse,REPLACED
005_01_2.hocr,agic,à agir,REPLACED
005_01_2.hocr,Wurtsbourgis,"Wurtsbourg,",REPLACED
005_01_2.hocr,alle,aile,REPLACED
005_01_2.hocr,bamberg,Bamberg,REPLACED
005_01_2.hocr,divifions,divisions,REPLACED
005_01_2.hocr,planems,plan en,REPLACED
005_01_2.hocr,franç,françai,REPLACED
005_01_2.hocr,ile,se,REPLACED
005_01_2.hocr,fembloient,sembloient,REPLACED
005_01_2.hocr,paffage,passage,REPLACED
005_01_2.hocr,réfitando,résistance,REPLACED
005_01_2.hocr,Davouft,Davoust,REPLACED
005_01_2.hocr,deure,ordre,REPLACED
005_01_2.hocr,fanc,flanc,REPLACED
005_01_2.hocr,raffembla,rassembla,REPLACED
005_01_2.hocr,vidne,vient,REPLACED
005_01_2.hocr,marchetent,marcherent,REPLACED
005_01_2.hocr,fuivant,suivant,REPLACED
005_01_2.hocr,impétueules,impétueuses,REPLACED
005_01_2.hocr,dei,de,REPLACED
005_01_2.hocr,",",.,REPLACED
005_01_2.hocr,fed,feu,REPLACED
005_01_2.hocr,dévint,devint,REPLACED
005_01_2.hocr,bruids,bruy-,REPLACED
005_01_2.hocr,et,et,REPLACED
005_01_2.hocr,Te,se,REPLACED
005_01_2.hocr,Ique,ique,REPLACED
005_01_2.hocr,pofition,position,REPLACED
005_01_2.hocr,délégerent,délogèrent,REPLACED
005_01_2.hocr,",",",",REPLACED
005_01_2.hocr,e,et,REPLACED
005_01_2.hocr,dana,dans,REPLACED
005_01_2.hocr,ont,.,REPLACED
005_01_2.hocr,of,,REPLACED
005_01_2.hocr,e,où,REPLACED
005_01_2.hocr,differ,disperser,REPLACED
005_01_2.hocr,four,pour,REPLACED
005_01_2.hocr,d'Hoalch,d'Hoasen,REPLACED
005_01_2.hocr,",",",",REPLACED
005_01_2.hocr,et,et,REPLACED
005_01_2.hocr,couv,couvrir,REPLACED
005_01_2.hocr,Davenit,Davoust,REPLACED
005_01_2.hocr,enjempesha,en empêcha,REPLACED
005_01_2.hocr,divifious,divisions,REPLACED
005_01_2.hocr,formoleut,formoient,REPLACED
005_01_2.hocr,homes,hommes,REPLACED
005_01_2.hocr,francolle,francoise,REPLACED
005_01_2.hocr,convrit,couvrit,REPLACED
005_01_2.hocr,dissip,dissipe,REPLACED
005_01_2.hocr,difiance,distance,REPLACED
005_01_2.hocr,L'armé,L'armée,REPLACED
005_01_2.hocr,ennemi,ennemie,REPLACED
005_01_2.hocr,nombreule,nombreuse,REPLACED
005_01_2.hocr,",",",",REPLACED
005_01_2.hocr,et,et,REPLACED
005_01_2.hocr,offrait,offroit,REPLACED
005_01_2.hocr,cavalarie,cavalerie,REPLACED
005_01_2.hocr,",",.,REPLACED
005_01_2.hocr,",",manoeuvre,REPLACED
005_01_2.hocr,maneuvre,,REPLACED
005_01_2.hocr,précifion,précision,REPLACED
005_01_2.hocr,vue,vu,REPLACED
005_01_2.hocr,für,sur,REPLACED
005_01_2.hocr,gebche,gauche,REPLACED
005_01_2.hocr,",",",",REPLACED
005_01_2.hocr,le,le,REPLACED
005_01_2.hocr,Marrehat,Marechal,REPLACED
005_01_2.hocr,Angereau,Augereau,REPLACED
005_01_2.hocr,eat,eut,REPLACED
005_01_2.hocr,repoufler,repousser,REPLACED
005_01_2.hocr,Faugas,canons,REPLACED
005_01_2.hocr,fpectacle,spectacle,REPLACED
005_01_2.hocr,tare,rare,REPLACED
005_01_2.hocr,referve,reserve,REPLACED
005_01_2.hocr,pecfonne,personne,REPLACED
005_01_2.hocr,Autrefa,outre sa,REPLACED
005_01_2.hocr,crife,crise,REPLACED
005_01_2.hocr,intereffante,interessante,REPLACED
005_01_2.hocr,furvint,survint,REPLACED
005_01_2.hocr,divifion,division,REPLACED
005_01_2.hocr,de,de,REPLACED
005_01_2.hocr,la,la,REPLACED
005_01_2.hocr,savalarie,cavalarie,REPLACED
005_01_2.hocr,françaiſe,françoise,REPLACED
005_01_2.hocr,referve,reserve,REPLACED
005_01_2.hocr,loqui,celui,REPLACED
005_01_2.hocr,abprés,auprès,REPLACED
005_01_2.hocr,forho,force,REPLACED
005_01_2.hocr,',s',REPLACED
005_01_2.hocr,alor,alors,REPLACED
005_01_2.hocr,",",",",REPLACED
005_01_2.hocr,et,et,REPLACED
005_01_2.hocr,fejoignant,se joignant,REPLACED
005_01_2.hocr,canemis,ennemis,REPLACED
005_01_2.hocr,decoute,deroute,REPLACED
005_01_2.hocr,raillereut,rallierent,REPLACED
005_01_2.hocr,défordre,désordre,REPLACED
005_01_2.hocr,Bara,Berg,REPLACED
005_01_2.hocr,fui,qui,REPLACED
005_01_2.hocr,des,les,REPLACED
005_01_2.hocr,ધારક,à,REPLACED
005_01_2.hocr,બની,,REPLACED
005_01_2.hocr,છે,,REPLACED
005_01_2.hocr,.,,REPLACED
005_01_2.hocr,#,,REPLACED
005_01_2.hocr,bed,,REPLACED
005_01_2.hocr,&,,REPLACED
005_01_2.hocr,grófle,grosse,REPLACED
005_01_2.hocr,batalle,bataille,REPLACED
005_01_2.hocr,prife,prise,REPLACED
005_01_2.hocr,ou4000a,ou 4000,REPLACED
005_01_2.hocr,",",ou,REPLACED
005_01_2.hocr,drep,drapeaux,REPLACED
005_01_2.hocr,broukjation,",",REPLACED
005_01_2.hocr,fuppofe,suppose,REPLACED
005_01_2.hocr,l'endemi,l'ennemi,REPLACED
005_01_2.hocr,tánt,tant,REPLACED
005_01_2.hocr,ze,le,REPLACED
005_01_2.hocr,veneral,General,REPLACED
005_01_2.hocr,Kollendorf,Mollendorf,REPLACED
005_01_2.hocr,Pruffe,Prusse,REPLACED
005_01_2.hocr,font,sont,REPLACED
005_01_2.hocr,bleffés,blessés,REPLACED
005_01_2.hocr,es,et,REPLACED
005_01_2.hocr,",",",",REPLACED
005_01_2.hocr,les,le,REPLACED
005_01_2.hocr,rale,Generale,REPLACED
005_01_2.hocr,Ruchil,Ruchel,REPLACED
005_01_2.hocr,font,sont,REPLACED
005_01_2.hocr,A,On,REPLACED
005_01_2.hocr,to,fait,REPLACED
005_01_2.hocr,bleffe,blesse,REPLACED
005_01_2.hocr,d'inveftir,d'investir,REPLACED
005_01_2.hocr,the,une,REPLACED
005_01_2.hocr,garnifon,garnison,REPLACED
005_01_2.hocr,ordresideMollendorff,ordres de Mollendorff,REPLACED
005_01_2.hocr,PAmbaffadeur,l'Ambassadeur,REPLACED
005_01_2.hocr,Berlino,Berlin,REPLACED
005_01_2.hocr,ancon,annon-,REPLACED
005_01_2.hocr,difcanques,disent que,REPLACED
005_01_2.hocr,fevere,severe,REPLACED
005_01_2.hocr,Prudien,Prussiens,REPLACED
005_01_2.hocr,i,Les,REPLACED
005_01_2.hocr,deboli,details,REPLACED
005_01_2.hocr,theasre,theatre,REPLACED
005_01_2.hocr,/,l',REPLACED
005_01_2.hocr,to,suivant,REPLACED
005_01_2.hocr,permife,permise,REPLACED
005_01_2.hocr,peus,peut,REPLACED
005_01_2.hocr,a,ainsi,REPLACED
005_01_2.hocr,traceptin,être,REPLACED
005_01_2.hocr,sido,consi-,REPLACED
005_01_2.hocr,rvis,avis,REPLACED
005_01_2.hocr,dr,MAGDEBURG,REPLACED
005_01_2.hocr,MicoBURG,,REPLACED
005_01_2.hocr,,Oct.,INSERTED
005_01_2.hocr,moit,mois,REPLACED
005_01_2.hocr,Weimeni,Weimar,REPLACED
005_01_2.hocr,Kafin,Kosen,REPLACED
005_01_2.hocr,eg,et,REPLACED
005_01_2.hocr,Pralienne,Prussienne,REPLACED
005_01_2.hocr,Be,de,REPLACED
005_01_2.hocr,refervefous,reserve sous,REPLACED
005_01_2.hocr,Bet,Eu-,REPLACED
005_01_2.hocr,gene,gène,REPLACED
005_01_2.hocr,Davouft,Davoust,REPLACED
005_01_2.hocr,Lanchetide,Lauchstadt,REPLACED
005_01_2.hocr,et,et,REPLACED
005_01_2.hocr,Hallowee,Halle.,REPLACED
005_01_2.hocr,font,sont,REPLACED
005_01_2.hocr,viiteront,visiteront,REPLACED
005_01_2.hocr,quiset,qui est,REPLACED
005_01_2.hocr,pleinede,pleine de,REPLACED
005_01_2.hocr,confufion,confusion,REPLACED
005_01_2.hocr,Beiting,Berlin,REPLACED
005_01_2.hocr,Fauenfien,Tauensien,REPLACED
005_01_2.hocr,paffe,passe,REPLACED
005_01_2.hocr,on,pour,REPLACED
005_01_2.hocr,Weimera,Weimer.,REPLACED
005_01_2.hocr,De,Des,REPLACED
005_01_2.hocr,vanteaux,vaisseaux,REPLACED
005_01_2.hocr,puu,pour,REPLACED
005_01_2.hocr,part,port.,REPLACED
005_01_2.hocr,gentiennent,contiennent,REPLACED
005_01_2.hocr,Amfterdam,Amsterdam,REPLACED
005_01_2.hocr,de,du,REPLACED
005_01_2.hocr,Qobre,Octobre,REPLACED
005_01_2.hocr,Pruffe,Prusse,REPLACED
005_01_2.hocr,eloit,etoit,REPLACED
005_01_2.hocr,fait,"finie,",REPLACED
005_01_2.hocr,Bettinyter,"à Berlin,",REPLACED
005_01_2.hocr,dm,et un,REPLACED
005_01_2.hocr,Gependant,Cependant,REPLACED
005_01_2.hocr,el,est,REPLACED
005_01_2.hocr,contredie,contredit,REPLACED
005_01_2.hocr,reticle,par l'article,REPLACED
005_01_2.hocr,didelfast,ci-dessus;,REPLACED
005_01_2.hocr,",",y,REPLACED
