Source File,Original Word,AI Corrected Word,Change Type
006_01_0.hocr,applaudiffemens,applaudissements,REPLACED
006_01_0.hocr,cenfure,censure,REPLACED
006_01_0.hocr,affurent,assurent,REPLACED
006_01_0.hocr,très,tres,REPLACED
006_01_0.hocr,tramifes,tramises,REPLACED
006_01_0.hocr,pofterité,posterité,REPLACED
006_01_0.hocr,fommes,sommes,REPLACED
006_01_0.hocr,depenfées,depensées,REPLACED
006_01_0.hocr,diverfes,diverses,REPLACED
006_01_0.hocr,établiffement,établissement,REPLACED
006_01_0.hocr,fupport,support,REPLACED
006_01_0.hocr,femmes,sommes,REPLACED
006_01_0.hocr,deffenentes,dessenentes,REPLACED
006_01_0.hocr,eflimations,estimations,REPLACED
006_01_0.hocr,fupport,support,REPLACED
006_01_0.hocr,auffi,aussi,REPLACED
