Source File,Original Word,AI Corrected Word,Change Type
005_01_6.hocr,United,,REPLACED
005_01_6.hocr,Kingdom,,REPLACED
005_01_6.hocr,of,,REPLACED
005_01_6.hocr,Great,,REPLACED
005_01_6.hocr,Britain,,REPLACED
005_01_6.hocr,and,,REPLACED
005_01_6.hocr,Ireland,,REPLACED
005_01_6.hocr,",",,REPLACED
005_01_6.hocr,,",",INSERTED
005_01_6.hocr,Purk,Pork,REPLACED
005_01_6.hocr,Ruin,Rum,REPLACED
005_01_6.hocr,,cases,INSERTED
005_01_6.hocr,amorted,assorted,REPLACED
005_01_6.hocr,bur,our,REPLACED
005_01_6.hocr,mada,nada,REPLACED
005_01_6.hocr,agine,against,REPLACED
005_01_6.hocr,-,:-,REPLACED
005_01_6.hocr,red,ted,REPLACED
005_01_6.hocr,I,1,REPLACED
005_01_6.hocr,firsg,first,REPLACED
005_01_6.hocr,remplacement,emplacement,REPLACED
005_01_6.hocr,porth,north,REPLACED
005_01_6.hocr,Di,Da,REPLACED
005_01_6.hocr,day,vidson,REPLACED
005_01_6.hocr,of,",",REPLACED
005_01_6.hocr,December,and,REPLACED
005_01_6.hocr,",",on,REPLACED
005_01_6.hocr,at,the,REPLACED
005_01_6.hocr,our,south,REPLACED
005_01_6.hocr,Grmly,firmly,REPLACED
005_01_6.hocr,Que,Que-,REPLACED
005_01_6.hocr,vOR,FOR,REPLACED
005_01_6.hocr,SU-,BU-,REPLACED
005_01_6.hocr,Mass,SINESS,REPLACED
005_01_6.hocr,ninery,ninety,REPLACED
005_01_6.hocr,ourid,"brun,",REPLACED
005_01_6.hocr,brun,said,REPLACED
005_01_6.hocr,",","Province,",REPLACED
005_01_6.hocr,T'es,Tes-,REPLACED
005_01_6.hocr,Abo,Ano-,REPLACED
005_01_6.hocr,,:-,INSERTED
005_01_6.hocr,,Witness,INSERTED
005_01_6.hocr,,",",INSERTED
005_01_6.hocr,,our,INSERTED
005_01_6.hocr,,tru,INSERTED
005_01_6.hocr,Witness,sty,REPLACED
005_01_6.hocr,",",,REPLACED
005_01_6.hocr,our,,REPLACED
005_01_6.hocr,tro,,REPLACED
005_01_6.hocr,-,,REPLACED
005_01_6.hocr,ty,,REPLACED
005_01_6.hocr,PawvOST,PREVOST,REPLACED
005_01_6.hocr,sid,said,REPLACED
005_01_6.hocr,maid,said,REPLACED
005_01_6.hocr,nest,next,REPLACED
005_01_6.hocr,All,,DELETED
005_01_6.hocr,and,,DELETED
005_01_6.hocr,every,,DELETED
005_01_6.hocr,person,,DELETED
005_01_6.hocr,or,,DELETED
005_01_6.hocr,persons,,DELETED
005_01_6.hocr,having,,DELETED
005_01_6.hocr,claims,,DELETED
005_01_6.hocr,on,,DELETED
005_01_6.hocr,the,,DELETED
005_01_6.hocr,above,,DELETED
005_01_6.hocr,A,,DELETED
005_01_6.hocr,Mesars,Messrs,REPLACED
005_01_6.hocr,",",.,REPLACED
005_01_6.hocr,Wooley,Woolsey,REPLACED
005_01_6.hocr,,Co's.,INSERTED
005_01_6.hocr,,Slippers,INSERTED
005_01_6.hocr,,-,INSERTED
005_01_6.hocr,,was,INSERTED
005_01_6.hocr,,on,INSERTED
005_01_6.hocr,,board,INSERTED
005_01_6.hocr,,the,INSERTED
005_01_6.hocr,,Britannia,INSERTED
005_01_6.hocr,,Jno.,INSERTED
005_01_6.hocr,,Storrar,INSERTED
005_01_6.hocr,,",",INSERTED
005_01_6.hocr,,from,INSERTED
005_01_6.hocr,Co's,,DELETED
005_01_6.hocr,Wharf,,DELETED
005_01_6.hocr,",",,DELETED
005_01_6.hocr,from,,DELETED
005_01_6.hocr,on,,DELETED
005_01_6.hocr,board,,DELETED
005_01_6.hocr,the,,DELETED
005_01_6.hocr,Britannia,,DELETED
005_01_6.hocr,Jno,,DELETED
005_01_6.hocr,",",,DELETED
005_01_6.hocr,Storrat,,DELETED
005_01_6.hocr,",",,DELETED
005_01_6.hocr,from,,DELETED
005_01_6.hocr,,from,INSERTED
005_01_6.hocr,aforesaid,,DELETED
005_01_6.hocr,",",,DELETED
005_01_6.hocr,Tenders,,DELETED
005_01_6.hocr,will,,DELETED
005_01_6.hocr,be,,DELETED
005_01_6.hocr,received,,DELETED
005_01_6.hocr,at,,DELETED
005_01_6.hocr,this,,DELETED
005_01_6.hocr,Office,,DELETED
005_01_6.hocr,on,,DELETED
005_01_6.hocr,or,,DELETED
005_01_6.hocr,before,,DELETED
005_01_6.hocr,the,,DELETED
005_01_6.hocr,,said,INSERTED
005_01_6.hocr,,that,INSERTED
005_01_6.hocr,,no,INSERTED
005_01_6.hocr,,opposition,INSERTED
005_01_6.hocr,,his,INSERTED
005_01_6.hocr,,d'annuller,INSERTED
005_01_6.hocr,,",",INSERTED
005_01_6.hocr,,or,INSERTED
005_01_6.hocr,,afin,INSERTED
005_01_6.hocr,,de,INSERTED
005_01_6.hocr,,distraire,INSERTED
005_01_6.hocr,,",",INSERTED
005_01_6.hocr,,the,INSERTED
005_01_6.hocr,,whole,INSERTED
005_01_6.hocr,,or,INSERTED
005_01_6.hocr,,any,INSERTED
005_01_6.hocr,,part,INSERTED
005_01_6.hocr,,of,INSERTED
005_01_6.hocr,,the,INSERTED
005_01_6.hocr,,said,INSERTED
005_01_6.hocr,,lots,INSERTED
005_01_6.hocr,,of,INSERTED
005_01_6.hocr,25th,ground,REPLACED
005_01_6.hocr,January,,REPLACED
005_01_6.hocr,",",,REPLACED
005_01_6.hocr,for,,REPLACED
005_01_6.hocr,the,,REPLACED
005_01_6.hocr,whole,,REPLACED
005_01_6.hocr,",",,REPLACED
005_01_6.hocr,part,emplacements,REPLACED
005_01_6.hocr,of,and,REPLACED
005_01_6.hocr,the,premises,REPLACED
005_01_6.hocr,above,",",REPLACED
005_01_6.hocr,supply,or,REPLACED
005_01_6.hocr,,afin,REPLACED
005_01_6.hocr,,de,REPLACED
005_01_6.hocr,,charge,REPLACED
005_01_6.hocr,,or,REPLACED
005_01_6.hocr,,ser-,REPLACED
005_01_6.hocr,of,or,REPLACED
005_01_6.hocr,Commisary,Commissary,REPLACED
005_01_6.hocr,RTLAND,RYLAND,REPLACED
005_01_6.hocr,P,P.,REPLACED
005_01_6.hocr,Moutreal,Montreal,REPLACED
005_01_6.hocr,7ANTED,WANTED,REPLACED
005_01_6.hocr,Inetials,Initials,REPLACED
005_01_6.hocr,1,1813,REPLACED
005_01_6.hocr,},.,REPLACED
005_01_6.hocr,NOTICE,NOTICE.,REPLACED
005_01_6.hocr,Rehef,Relief,REPLACED
005_01_6.hocr,Y,BY,REPLACED
005_01_6.hocr,wit,"virtue of a WRIT of EXECUTION,",REPLACED
005_01_6.hocr,M,M'Callum,REPLACED
005_01_6.hocr,Callum,,REPLACED
005_01_6.hocr,of,District,REPLACED
005_01_6.hocr,,of,INSERTED
005_01_6.hocr,Des,ness,REPLACED
005_01_6.hocr,Peper,Paper,REPLACED
005_01_6.hocr,bar,has,REPLACED
005_01_6.hocr,subscription,subscriptions,REPLACED
005_01_6.hocr,wind,will,REPLACED
005_01_6.hocr,taken,be,REPLACED
005_01_6.hocr,in,received,REPLACED
005_01_6.hocr,execution,at,REPLACED
005_01_6.hocr,as,the,REPLACED
005_01_6.hocr,belonging,Office,REPLACED
005_01_6.hocr,to,of,REPLACED
005_01_6.hocr,the,the,REPLACED
005_01_6.hocr,said,Military,REPLACED
005_01_6.hocr,JA,Secretary,REPLACED
005_01_6.hocr,ES,;,REPLACED
005_01_6.hocr,Cognise,Cogniac,REPLACED
005_01_6.hocr,1,T,REPLACED
005_01_6.hocr,sugars,"sugar,",REPLACED
005_01_6.hocr,",",", a",REPLACED
005_01_6.hocr,Shirtings,Shirtings.,REPLACED
005_01_6.hocr,1.,J.,REPLACED
005_01_6.hocr,rivals,ar-rivals,REPLACED
005_01_6.hocr,Brus,Brus-,REPLACED
005_01_6.hocr,els,sels,REPLACED
005_01_6.hocr,do,do.,REPLACED
005_01_6.hocr,kuitting,knitting,REPLACED
005_01_6.hocr,buzes,boxes,REPLACED
005_01_6.hocr,La,Ls,REPLACED
005_01_6.hocr,POR,FOR,REPLACED
005_01_6.hocr,Pert,Peas,REPLACED
005_01_6.hocr,,2,INSERTED
005_01_6.hocr,fresh,,DELETED
005_01_6.hocr,",",hops,REPLACED
005_01_6.hocr,Puncheous,Puncheons,REPLACED
005_01_6.hocr,law,low,REPLACED
005_01_6.hocr,N,NOW,REPLACED
005_01_6.hocr,MISSING,MISSING.,REPLACED
005_01_6.hocr,,it,INSERTED
005_01_6.hocr,since,,DELETED
005_01_6.hocr,T,THE,REPLACED
005_01_6.hocr,HE,THE,REPLACED
005_01_6.hocr,W.,Wm.,REPLACED
005_01_6.hocr,Henderas,Henderson,REPLACED
005_01_6.hocr,,&,REPLACED
005_01_6.hocr,of,Quebec,REPLACED
005_01_6.hocr,Qeber,",",REPLACED
005_01_6.hocr,",",and,REPLACED
005_01_6.hocr,and,Henderson,REPLACED
005_01_6.hocr,Hedron,,REPLACED
005_01_6.hocr,RoasET,ROBERT,REPLACED
005_01_6.hocr,Wa,WM,REPLACED
005_01_6.hocr,HE,THE,REPLACED
005_01_6.hocr,pcion,Pipes Superior,REPLACED
005_01_6.hocr,Tous,Tons,REPLACED
005_01_6.hocr,1819,1813,REPLACED
005_01_6.hocr,Sue,Sac,REPLACED
005_01_6.hocr,accomo,accomo-,REPLACED
005_01_6.hocr,lors,lots,REPLACED
005_01_6.hocr,thir,thir-,REPLACED
005_01_6.hocr,Y,BY,REPLACED
005_01_6.hocr,four,four-,REPLACED
005_01_6.hocr,ven,teen,REPLACED
005_01_6.hocr,BURRIADOE,BURRIADGE,REPLACED
005_01_6.hocr,and,said,REPLACED
005_01_6.hocr,Sequery,Seigniory,REPLACED
005_01_6.hocr,wi,of,REPLACED
005_01_6.hocr,dder,bidder,REPLACED
005_01_6.hocr,an,on,REPLACED
005_01_6.hocr,he,be,REPLACED
005_01_6.hocr,harn,barn,REPLACED
005_01_6.hocr,arpeut,arpent,REPLACED
005_01_6.hocr,Mr.,Mrs.,REPLACED
005_01_6.hocr,wond,wood,REPLACED
005_01_6.hocr,ip,in,REPLACED
005_01_6.hocr,Baptise,Baptiste,REPLACED
005_01_6.hocr,MAY,",",REPLACED
005_01_6.hocr,ut,at,REPLACED
005_01_6.hocr,,y,INSERTED
005_01_6.hocr,,virtue,INSERTED
005_01_6.hocr,,of,INSERTED
005_01_6.hocr,,a,INSERTED
005_01_6.hocr,,WRIT,INSERTED
005_01_6.hocr,,of,INSERTED
005_01_6.hocr,,EXECUTION,INSERTED
005_01_6.hocr,,is,INSERTED
005_01_6.hocr,of,said,REPLACED
005_01_6.hocr,fifth,Bench,REPLACED
005_01_6.hocr,range,,REPLACED
005_01_6.hocr,of,,REPLACED
005_01_6.hocr,lots,,REPLACED
005_01_6.hocr,in,,REPLACED
005_01_6.hocr,the,,REPLACED
005_01_6.hocr,said,,REPLACED
005_01_6.hocr,Township,,REPLACED
005_01_6.hocr,of,,REPLACED
005_01_6.hocr,term,terms.,REPLACED
005_01_6.hocr,FREDE,FREDK.,REPLACED
005_01_6.hocr,.,,REPLACED
005_01_6.hocr,FREDE,FREDK.,REPLACED
005_01_6.hocr,",",,REPLACED
005_01_6.hocr,B,BEST,REPLACED
005_01_6.hocr,1815,1813,REPLACED
005_01_6.hocr,.,.,REPLACED
005_01_6.hocr,COLTMANSHALE,COLTMANS & HALE,REPLACED
005_01_6.hocr,1,7,REPLACED
005_01_6.hocr,tubs,tons,REPLACED
005_01_6.hocr,Igons,Irons,REPLACED
005_01_6.hocr,Tone,Tons,REPLACED
005_01_6.hocr,Liguum,Lignum,REPLACED
005_01_6.hocr,Vita,Vitae,REPLACED
005_01_6.hocr,T,1,REPLACED
005_01_6.hocr,fervitude,servitude,REPLACED
005_01_6.hocr,Y,B,REPLACED
005_01_6.hocr,2,},REPLACED
005_01_6.hocr,in-,sun-,REPLACED
005_01_6.hocr,WIT,WIT.,REPLACED
005_01_6.hocr,Bisued,issued,REPLACED
005_01_6.hocr,our,out,REPLACED
005_01_6.hocr,Handred,Hundred,REPLACED
005_01_6.hocr,and,and,REPLACED
005_01_6.hocr,fifiy,fifty,REPLACED
005_01_6.hocr,Panchrous,Puncheons,REPLACED
005_01_6.hocr,decesed,deceased,REPLACED
005_01_6.hocr,perum,person,REPLACED
005_01_6.hocr,un,on,REPLACED
005_01_6.hocr,catt,cant,REPLACED
005_01_6.hocr,bae,one,REPLACED
005_01_6.hocr,an,afin,REPLACED
005_01_6.hocr,Fude,tude,REPLACED
005_01_6.hocr,DY,BY,REPLACED
005_01_6.hocr,Heary,Henry,REPLACED
005_01_6.hocr,a,on,REPLACED
005_01_6.hocr,sto,stone,REPLACED
005_01_6.hocr,pange,passage,REPLACED
005_01_6.hocr,Runs,Rum,REPLACED
005_01_6.hocr,3,30,REPLACED
005_01_6.hocr,),,REPLACED
005_01_6.hocr,hds,hhds,REPLACED
005_01_6.hocr,",",.,REPLACED
005_01_6.hocr,duz,doz,REPLACED
005_01_6.hocr,me,some,REPLACED
005_01_6.hocr,Rumi,Rum,REPLACED
005_01_6.hocr,RDERED,ORDERED,REPLACED
005_01_6.hocr,claints,claims,REPLACED
005_01_6.hocr,sox,SON,REPLACED
005_01_6.hocr,san,same,REPLACED
005_01_6.hocr,e,,REPLACED
005_01_6.hocr,Plainti,Plaintiff,REPLACED
005_01_6.hocr,,ty,INSERTED
005_01_6.hocr,",",,DELETED
005_01_6.hocr,Plaintif,Plaintiff,REPLACED
005_01_6.hocr,sac,suc,REPLACED
005_01_6.hocr,tur,tor,REPLACED
005_01_6.hocr,GLENSY,GLENNY,REPLACED
005_01_6.hocr,uf,of,REPLACED
005_01_6.hocr,arst,next,REPLACED
005_01_6.hocr,h,such,REPLACED
005_01_6.hocr,OW,NOW,REPLACED
005_01_6.hocr,,P. B. R.,INSERTED
005_01_6.hocr,B.,,DELETED
005_01_6.hocr,Now,NOW,REPLACED
005_01_6.hocr,Cassicks,CARRICKS,REPLACED
005_01_6.hocr,favored,flavored,REPLACED
005_01_6.hocr,Hhds,Hhds.,REPLACED
005_01_6.hocr,.,,REPLACED
005_01_6.hocr,fine,Baskets,REPLACED
005_01_6.hocr,of,Crates,REPLACED
005_01_6.hocr,16,10,REPLACED
005_01_6.hocr,,20,INSERTED
005_01_6.hocr,Nalls,Nails,REPLACED
005_01_6.hocr,Chaldrone,Chaldrons,REPLACED
005_01_6.hocr,Mei's,Men's,REPLACED
005_01_6.hocr,Irun,Iron,REPLACED
005_01_6.hocr,Go,60,REPLACED
005_01_6.hocr,Barrel,Barrels,REPLACED
005_01_6.hocr,Yov,Nov,REPLACED
005_01_6.hocr,So,80,REPLACED
005_01_6.hocr,Tierers,Tierces,REPLACED
005_01_6.hocr,Houshold,Household,REPLACED
005_01_6.hocr,Porniture,Furniture,REPLACED
005_01_6.hocr,rigs,Brigs,REPLACED
005_01_6.hocr,ALLEENDE,ALEXANDER,REPLACED
005_01_6.hocr,→,—,REPLACED
005_01_6.hocr,&,5,REPLACED
005_01_6.hocr,Ge,G.,REPLACED
005_01_6.hocr,Calicous,Calicoes,REPLACED
005_01_6.hocr,GEO,GEO.,REPLACED
005_01_6.hocr,SYMES,SYMES.,REPLACED
005_01_6.hocr,husbels,bushels,REPLACED
005_01_6.hocr,Credit,Credit.,REPLACED
005_01_6.hocr,PANISH,SPANISH,REPLACED
005_01_6.hocr,Datto,Ditto,REPLACED
005_01_6.hocr,1-2,6 1-2,REPLACED
005_01_6.hocr,by,by,REPLACED
005_01_6.hocr,7-1-2,7 1-2,REPLACED
005_01_6.hocr,Lanens,Linens,REPLACED
005_01_6.hocr,UST,JUST,REPLACED
005_01_6.hocr,th,the,REPLACED
005_01_6.hocr,mis't,mix't,REPLACED
005_01_6.hocr,comumon,common,REPLACED
005_01_6.hocr,i,a,REPLACED
005_01_6.hocr,1913,1813,REPLACED
005_01_6.hocr,Thousan,Thousand,REPLACED
005_01_6.hocr,1,feet,REPLACED
005_01_6.hocr,fet,,REPLACED
005_01_6.hocr,,",",INSERTED
005_01_6.hocr,231,23d,REPLACED
005_01_6.hocr,med,removed,REPLACED
005_01_6.hocr,Nov.,Novr.,REPLACED
005_01_6.hocr,sale,"sale,",REPLACED
005_01_6.hocr,.,,REPLACED
005_01_6.hocr,Pink,-,REPLACED
005_01_6.hocr,,don,INSERTED
005_01_6.hocr,,particular,INSERTED
005_01_6.hocr,,-,INSERTED
005_01_6.hocr,,",",INSERTED
005_01_6.hocr,,Sherry,INSERTED
005_01_6.hocr,,",",INSERTED
005_01_6.hocr,,Lisbon,INSERTED
005_01_6.hocr,,",",INSERTED
005_01_6.hocr,,Albuflor,INSERTED
005_01_6.hocr,,and,INSERTED
005_01_6.hocr,,Vin,INSERTED
005_01_6.hocr,,de,INSERTED
005_01_6.hocr,,Grave,INSERTED
005_01_6.hocr,,Wines,INSERTED
005_01_6.hocr,,in,INSERTED
005_01_6.hocr,,bottles,INSERTED
005_01_6.hocr,,",",INSERTED
005_01_6.hocr,,a,INSERTED
005_01_6.hocr,,constant,INSERTED
005_01_6.hocr,,supply,INSERTED
005_01_6.hocr,,of,INSERTED
005_01_6.hocr,,best,INSERTED
005_01_6.hocr,,Old,INSERTED
005_01_6.hocr,,Port,INSERTED
005_01_6.hocr,,",",INSERTED
005_01_6.hocr,deanaddon,demand,REPLACED
005_01_6.hocr,particular,against,REPLACED
005_01_6.hocr,Teneriffe,the,REPLACED
005_01_6.hocr,",",Estate,REPLACED
005_01_6.hocr,Sherry,constant,REPLACED
005_01_6.hocr,",",,REPLACED
005_01_6.hocr,Lisbon,,REPLACED
005_01_6.hocr,",",,REPLACED
005_01_6.hocr,Albuflor,,REPLACED
005_01_6.hocr,and,,REPLACED
005_01_6.hocr,Vin,,REPLACED
005_01_6.hocr,de,,REPLACED
005_01_6.hocr,of,,REPLACED
005_01_6.hocr,Joan,John,REPLACED
005_01_6.hocr,Laverpool,,DELETED
005_01_6.hocr,",",,DELETED
005_01_6.hocr,in,,DELETED
005_01_6.hocr,Grave,,DELETED
005_01_6.hocr,Wines,,DELETED
005_01_6.hocr,in,,DELETED
005_01_6.hocr,bottles,,DELETED
005_01_6.hocr,",",,DELETED
005_01_6.hocr,a,,DELETED
005_01_6.hocr,constant,,DELETED
005_01_6.hocr,apply,,DELETED
005_01_6.hocr,of,,DELETED
005_01_6.hocr,best,,DELETED
005_01_6.hocr,Old,,DELETED
005_01_6.hocr,Port,,DELETED
005_01_6.hocr,",",,DELETED
005_01_6.hocr,Kingway,King's,REPLACED
005_01_6.hocr,adjoining,,REPLACED
005_01_6.hocr,the,,REPLACED
005_01_6.hocr,premises,,REPLACED
005_01_6.hocr,of,,REPLACED
005_01_6.hocr,the,,REPLACED
005_01_6.hocr,said,,REPLACED
005_01_6.hocr,Dominique,,REPLACED
005_01_6.hocr,Rouseau,,REPLACED
005_01_6.hocr,",",,REPLACED
005_01_6.hocr,Mion,Mon-,REPLACED
005_01_6.hocr,,treal,REPLACED
005_01_6.hocr,,",",REPLACED
005_01_6.hocr,,aforesaid,REPLACED
005_01_6.hocr,,",",REPLACED
005_01_6.hocr,,at,REPLACED
005_01_6.hocr,,the,REPLACED
005_01_6.hocr,,suit,REPLACED
005_01_6.hocr,,of,REPLACED
005_01_6.hocr,,François,REPLACED
005_01_6.hocr,lo,",",REPLACED
005_01_6.hocr,the,of,REPLACED
005_01_6.hocr,right,the,REPLACED
005_01_6.hocr,mitges,mitoyens,REPLACED
005_01_6.hocr,aid,and,REPLACED
005_01_6.hocr,Loune,Louise,REPLACED
005_01_6.hocr,Eck,Buck-,REPLACED
005_01_6.hocr,Erienne,Etienne,REPLACED
005_01_6.hocr,Soulanget,Soulanges,REPLACED
005_01_6.hocr,a,number,REPLACED
005_01_6.hocr,twenty,twenty-,REPLACED
005_01_6.hocr,fire,five,REPLACED
005_01_6.hocr,yconsin,yeoman,REPLACED
005_01_6.hocr,bichs,biens,REPLACED
005_01_6.hocr,,;,INSERTED
005_01_6.hocr,,twenty-two,INSERTED
005_01_6.hocr,,",",INSERTED
005_01_6.hocr,twn,,DELETED
005_01_6.hocr,",",,DELETED
005_01_6.hocr,wety,,DELETED
005_01_6.hocr,laut,four,REPLACED
005_01_6.hocr,Turrix,Tutrix,REPLACED
005_01_6.hocr,nowher,number,REPLACED
005_01_6.hocr,mid,said,REPLACED
005_01_6.hocr,Town,Town-,REPLACED
005_01_6.hocr,Fogland,,REPLACED
005_01_6.hocr,",",,REPLACED
005_01_6.hocr,and,,REPLACED
005_01_6.hocr,late,,REPLACED
005_01_6.hocr,of,,REPLACED
005_01_6.hocr,Quebec,,REPLACED
005_01_6.hocr,",",,REPLACED
005_01_6.hocr,Merchant,,REPLACED
005_01_6.hocr,",",,REPLACED
005_01_6.hocr,deceased,,REPLACED
005_01_6.hocr,",",,REPLACED
005_01_6.hocr,are,,REPLACED
005_01_6.hocr,hereby,,REPLACED
005_01_6.hocr,Loodan,,REPLACED
005_01_6.hocr,particular,,REPLACED
005_01_6.hocr,and,,REPLACED
005_01_6.hocr,London,,REPLACED
005_01_6.hocr,market,,REPLACED
005_01_6.hocr,Madeira,,REPLACED
005_01_6.hocr,in,,REPLACED
005_01_6.hocr,casks,,REPLACED
005_01_6.hocr,and,,REPLACED
005_01_6.hocr,,said,INSERTED
005_01_6.hocr,,lands,INSERTED
005_01_6.hocr,,and,INSERTED
005_01_6.hocr,,tenements,INSERTED
005_01_6.hocr,,will,INSERTED
005_01_6.hocr,,be,INSERTED
005_01_6.hocr,,sold,INSERTED
005_01_6.hocr,,and,INSERTED
005_01_6.hocr,,adjudged,INSERTED
005_01_6.hocr,,to,INSERTED
005_01_6.hocr,,the,INSERTED
005_01_6.hocr,,highest,INSERTED
005_01_6.hocr,,bidder,INSERTED
005_01_6.hocr,,",",INSERTED
005_01_6.hocr,,at,INSERTED
005_01_6.hocr,,my,INSERTED
005_01_6.hocr,,office,INSERTED
005_01_6.hocr,,",",INSERTED
005_01_6.hocr,,in,INSERTED
005_01_6.hocr,,the,INSERTED
005_01_6.hocr,,City,INSERTED
005_01_6.hocr,,of,INSERTED
005_01_6.hocr,,Montreal,INSERTED
005_01_6.hocr,,",",INSERTED
005_01_6.hocr,,as,INSERTED
005_01_6.hocr,by,,DELETED
005_01_6.hocr,the,,DELETED
005_01_6.hocr,Executors,,DELETED
005_01_6.hocr,cane,same,REPLACED
005_01_6.hocr,at,"attested,",REPLACED
005_01_6.hocr,bottles,"bottles,",REPLACED
005_01_6.hocr,",",a,REPLACED
005_01_6.hocr,years,"years,",REPLACED
005_01_6.hocr,",",,REPLACED
005_01_6.hocr,cite,cote,REPLACED
005_01_6.hocr,Vaudreuil,"Vaudreuil,",REPLACED
005_01_6.hocr,",",,REPLACED
005_01_6.hocr,date,"date,",REPLACED
005_01_6.hocr,",",this,REPLACED
005_01_6.hocr,for,adjustment:—,REPLACED
005_01_6.hocr,adjustment,,REPLACED
005_01_6.hocr,London,"London,",REPLACED
005_01_6.hocr,",","1809,",REPLACED
005_01_6.hocr,1809,,REPLACED
005_01_6.hocr,",",,REPLACED
005_01_6.hocr,Vaudreuil,"Vaudreuil,",REPLACED
005_01_6.hocr,",","aforesaid,",REPLACED
005_01_6.hocr,aforesaid,,REPLACED
005_01_6.hocr,",",,REPLACED
005_01_6.hocr,argents,arpents,REPLACED
005_01_6.hocr,bidder,"bidder,",REPLACED
005_01_6.hocr,",",,REPLACED
005_01_6.hocr,office,"office,",REPLACED
005_01_6.hocr,",",,REPLACED
005_01_6.hocr,Montreal,"Montreal,",REPLACED
005_01_6.hocr,",",those,REPLACED
005_01_6.hocr,me,,REPLACED
005_01_6.hocr,Estate,"Estate,",REPLACED
005_01_6.hocr,",",,REPLACED
005_01_6.hocr,,make,INSERTED
005_01_6.hocr,,immediate,INSERTED
005_01_6.hocr,,payment,INSERTED
005_01_6.hocr,,to,INSERTED
005_01_6.hocr,,JAMES,INSERTED
005_01_6.hocr,,"IRVINE,",INSERTED
005_01_6.hocr,,or,INSERTED
005_01_6.hocr,,requested,INSERTED
005_01_6.hocr,,to,INSERTED
005_01_6.hocr,Cogniae,Cogniac,REPLACED
005_01_6.hocr,foresaid,aforesaid,REPLACED
005_01_6.hocr,sext,next,REPLACED
005_01_6.hocr,te,cote,REPLACED
005_01_6.hocr,Moyrau,Noyeau,REPLACED
005_01_6.hocr,Subs,Subs-,REPLACED
005_01_6.hocr,diber,dinner,REPLACED
005_01_6.hocr,Cam,Cam-,REPLACED
005_01_6.hocr,afis,afin,REPLACED
005_01_6.hocr,faller,d'annuller,REPLACED
005_01_6.hocr,there,thereon,REPLACED
005_01_6.hocr,mid,said,REPLACED
005_01_6.hocr,af,afin,REPLACED
005_01_6.hocr,aid,said,REPLACED
005_01_6.hocr,Sherif,Sheriff,REPLACED
005_01_6.hocr,aching,approaching,REPLACED
005_01_6.hocr,d,of,REPLACED
005_01_6.hocr,234,23d,REPLACED
005_01_6.hocr,1815,1813,REPLACED
005_01_6.hocr,THO,THOs.,REPLACED
005_01_6.hocr,NOFFICE,NOTICE,REPLACED
005_01_6.hocr,Florente,Florence,REPLACED
005_01_6.hocr,54,5,REPLACED
005_01_6.hocr,gallous,gallons,REPLACED
005_01_6.hocr,cibers,cribers,REPLACED
005_01_6.hocr,service,diate,REPLACED
005_01_6.hocr,,settlement,REPLACED
005_01_6.hocr,of,,DELETED
005_01_6.hocr,morts,various,REPLACED
005_01_6.hocr,,sorts,REPLACED
005_01_6.hocr,,",",REPLACED
