Source File,Original Word,AI Corrected Word,Change Type
005_01_2.hocr,:,,REPLACED
005_01_2.hocr,af,after,REPLACED
005_01_2.hocr,te,,REPLACED
005_01_2.hocr,pot,a,REPLACED
005_01_2.hocr,,post,REPLACED
005_01_2.hocr,60co,6000,REPLACED
005_01_2.hocr,Proilians,Prussians,REPLACED
005_01_2.hocr,,another,INSERTED
005_01_2.hocr,chery,,DELETED
005_01_2.hocr,it,,DELETED
005_01_2.hocr,tard,said,REPLACED
005_01_2.hocr,,lost,INSERTED
005_01_2.hocr,,"20,000",INSERTED
005_01_2.hocr,,men,INSERTED
005_01_2.hocr,Killed,killed,REPLACED
005_01_2.hocr,and,and,REPLACED
005_01_2.hocr,pritoners,prisoners,REPLACED
005_01_2.hocr,.,,REPLACED
005_01_2.hocr,fuc,suc,REPLACED
005_01_2.hocr,.,.,REPLACED
005_01_2.hocr,cdel,ceeded,REPLACED
005_01_2.hocr,th,them,REPLACED
005_01_2.hocr,felves,selves,REPLACED
005_01_2.hocr,vak,flank,REPLACED
005_01_2.hocr,of,of,REPLACED
005_01_2.hocr,the,the,REPLACED
005_01_2.hocr,Pruthians,Prussians,REPLACED
005_01_2.hocr,thir,their,REPLACED
005_01_2.hocr,the,14th,REPLACED
005_01_2.hocr,4th,general,REPLACED
005_01_2.hocr,Heral,,REPLACED
005_01_2.hocr,off.ial,official,REPLACED
005_01_2.hocr,,:,INSERTED
005_01_2.hocr,bas,has,REPLACED
005_01_2.hocr,erafed,erased,REPLACED
005_01_2.hocr,the,the,REPLACED
005_01_2.hocr,thime,shame,REPLACED
005_01_2.hocr,Rofbach,Rosbach,REPLACED
005_01_2.hocr,feven,seven,REPLACED
005_01_2.hocr,term,terminated,REPLACED
005_01_2.hocr,nated,,REPLACED
005_01_2.hocr,,thirst,INSERTED
005_01_2.hocr,tom,tormented,REPLACED
005_01_2.hocr,nted,,DELETED
005_01_2.hocr,the,,DELETED
005_01_2.hocr,,Prussia,INSERTED
005_01_2.hocr,,.,INSERTED
005_01_2.hocr,pofition,position,REPLACED
005_01_2.hocr,igft,inst,REPLACED
005_01_2.hocr,Marnal,Marshal,REPLACED
005_01_2.hocr,favout,Davoust,REPLACED
005_01_2.hocr,Niumburg,Naumburg,REPLACED
005_01_2.hocr,dions,divisions,REPLACED
005_01_2.hocr,crops,troops,REPLACED
005_01_2.hocr,Leipfic,Leipsic,REPLACED
005_01_2.hocr,Poute,Ponte,REPLACED
005_01_2.hocr,"""",march,REPLACED
005_01_2.hocr,utarch,,REPLACED
005_01_2.hocr,:,;,REPLACED
005_01_2.hocr,once,shal,REPLACED
005_01_2.hocr,,Lannes,REPLACED
005_01_2.hocr,polleder,posted,REPLACED
005_01_2.hocr,,at,REPLACED
005_01_2.hocr,,;,INSERTED
005_01_2.hocr,of,stationed,REPLACED
005_01_2.hocr,Kabla,Kahla,REPLACED
005_01_2.hocr,Ny,Ney,REPLACED
005_01_2.hocr,at,,REPLACED
005_01_2.hocr,Roda,,REPLACED
005_01_2.hocr,.,,REPLACED
005_01_2.hocr,head,head-,REPLACED
005_01_2.hocr,quarter,,DELETED
005_01_2.hocr,,.,INSERTED
005_01_2.hocr,fruin,from,REPLACED
005_01_2.hocr,dearer,nearer,REPLACED
005_01_2.hocr,pofition,position,REPLACED
005_01_2.hocr,war,was,REPLACED
005_01_2.hocr,polled,posted,REPLACED
005_01_2.hocr,uita,Prussia,REPLACED
005_01_2.hocr,Bankfort,Frankfort,REPLACED
005_01_2.hocr,",",",",REPLACED
005_01_2.hocr,ha,his,REPLACED
005_01_2.hocr,sente,centre,REPLACED
005_01_2.hocr,Wurtzbarg,Wurtzburg,REPLACED
005_01_2.hocr,",,",",",REPLACED
005_01_2.hocr,thedeps,the,REPLACED
005_01_2.hocr,m,my,REPLACED
005_01_2.hocr,Pruffian,Prussian,REPLACED
005_01_2.hocr,abete,to,REPLACED
005_01_2.hocr,ice,its,REPLACED
005_01_2.hocr,vins,divisions,REPLACED
005_01_2.hocr,de,der,REPLACED
005_01_2.hocr,batterygen,of,REPLACED
005_01_2.hocr,Cappendorf,battle,REPLACED
005_01_2.hocr,,between,REPLACED
005_01_2.hocr,,Ausstadt,REPLACED
005_01_2.hocr,men,On,REPLACED
005_01_2.hocr,",",the,REPLACED
005_01_2.hocr,Qo,14th,REPLACED
005_01_2.hocr,the,at,REPLACED
005_01_2.hocr,that,8,REPLACED
005_01_2.hocr,ofclock,o'clock,REPLACED
005_01_2.hocr,,",",INSERTED
005_01_2.hocr,a,occupied,REPLACED
005_01_2.hocr,(,with,REPLACED
005_01_2.hocr,mall,the,REPLACED
005_01_2.hocr,hill,purpose,REPLACED
005_01_2.hocr,oci,of,REPLACED
005_01_2.hocr,by,,REPLACED
005_01_2.hocr,bun,,REPLACED
005_01_2.hocr,avanced,,REPLACED
005_01_2.hocr,wowed,,DELETED
005_01_2.hocr,the,,DELETED
005_01_2.hocr,petitions,,DELETED
005_01_2.hocr,of,,DELETED
005_01_2.hocr,the,,DELETED
005_01_2.hocr,enemy,,DELETED
005_01_2.hocr,",",,DELETED
005_01_2.hocr,who,,DELETED
005_01_2.hocr,feemed,,DELETED
005_01_2.hocr,to,,DELETED
005_01_2.hocr,mancey-,,DELETED
005_01_2.hocr,vacapurpnie,,DELETED
005_01_2.hocr,of,,DELETED
005_01_2.hocr,forcing,,DELETED
005_01_2.hocr,",",passages,REPLACED
005_01_2.hocr,pallages,of,REPLACED
005_01_2.hocr,of,the,REPLACED
005_01_2.hocr,the,mancey-,REPLACED
005_01_2.hocr,Saal,enemy,REPLACED
005_01_2.hocr,.,had,REPLACED
005_01_2.hocr,The,also,REPLACED
005_01_2.hocr,,made,REPLACED
005_01_2.hocr,,a,REPLACED
005_01_2.hocr,,most,REPLACED
005_01_2.hocr,,obstinate,REPLACED
005_01_2.hocr,,resistance,REPLACED
005_01_2.hocr,,on,REPLACED
005_01_2.hocr,,the,REPLACED
005_01_2.hocr,,road,REPLACED
005_01_2.hocr,,leading,REPLACED
005_01_2.hocr,,to,REPLACED
005_01_2.hocr,,Jena,REPLACED
005_01_2.hocr,,and,REPLACED
005_01_2.hocr,,Weimar,REPLACED
005_01_2.hocr,,.,REPLACED
005_01_2.hocr,myhaamo,in,REPLACED
005_01_2.hocr,vbiting,front,REPLACED
005_01_2.hocr,ored,ordered,REPLACED
005_01_2.hocr,hinu,his,REPLACED
005_01_2.hocr,leak.while,flank.while,REPLACED
005_01_2.hocr,",",",",REPLACED
005_01_2.hocr,the,the,REPLACED
005_01_2.hocr,Brince,Prince,REPLACED
005_01_2.hocr,himy,him.,REPLACED
005_01_2.hocr,We,The,REPLACED
005_01_2.hocr,Mahal,Marshal,REPLACED
005_01_2.hocr,batte,battle,REPLACED
005_01_2.hocr,obfcu,obscu-,REPLACED
005_01_2.hocr,ag,against,REPLACED
005_01_2.hocr,unit,the,REPLACED
005_01_2.hocr,the,formidable,REPLACED
005_01_2.hocr,formidabier,attack,REPLACED
005_01_2.hocr,attacke,of,REPLACED
005_01_2.hocr,of,the,REPLACED
005_01_2.hocr,the,Prussian,REPLACED
005_01_2.hocr,ruthan,,REPLACED
005_01_2.hocr,mufketry,musketry,REPLACED
005_01_2.hocr,bekGood,kept,REPLACED
005_01_2.hocr,,Good,REPLACED
005_01_2.hocr,Biench,French,REPLACED
005_01_2.hocr,anny,army,REPLACED
005_01_2.hocr,batte,battle,REPLACED
005_01_2.hocr,difper,disperse,REPLACED
005_01_2.hocr,se,to,REPLACED
005_01_2.hocr,vim,vision,REPLACED
005_01_2.hocr,of,of,REPLACED
005_01_2.hocr,go,"30,000",REPLACED
005_01_2.hocr,",",",",REPLACED
005_01_2.hocr,coomd,men,REPLACED
005_01_2.hocr,b,,DELETED
005_01_2.hocr,divifions,divisions,REPLACED
005_01_2.hocr,",",",",REPLACED
005_01_2.hocr,80'oro,"80,000",REPLACED
005_01_2.hocr,rogelber,together,REPLACED
005_01_2.hocr,dr,drew,REPLACED
005_01_2.hocr,op,up,REPLACED
005_01_2.hocr,18,in,REPLACED
005_01_2.hocr,,.,INSERTED
005_01_2.hocr,Intovered,fog,REPLACED
005_01_2.hocr,,covered,REPLACED
005_01_2.hocr,face,space,REPLACED
005_01_2.hocr,bot,but,REPLACED
005_01_2.hocr,the,,DELETED
005_01_2.hocr,aries,armies,REPLACED
005_01_2.hocr,ditance,distance,REPLACED
005_01_2.hocr,fhot,shot,REPLACED
005_01_2.hocr,abtuves,noeuvres,REPLACED
005_01_2.hocr,exactnel's,exactness,REPLACED
005_01_2.hocr,fwiftnefs,swiftness,REPLACED
005_01_2.hocr,Maishal,Marshal,REPLACED
005_01_2.hocr,Augereed,Augereau,REPLACED
005_01_2.hocr,wit,was,REPLACED
005_01_2.hocr,hidh,him,REPLACED
005_01_2.hocr,an,in,REPLACED
005_01_2.hocr,let's,less,REPLACED
005_01_2.hocr,Feral,several,REPLACED
005_01_2.hocr,5c,"250,000",REPLACED
005_01_2.hocr,",",",",REPLACED
005_01_2.hocr,cccto,or,REPLACED
005_01_2.hocr,joc,"300,000",REPLACED
005_01_2.hocr,",",",",REPLACED
005_01_2.hocr,come,men,REPLACED
005_01_2.hocr,Scopes,800,REPLACED
005_01_2.hocr,of,pieces,REPLACED
005_01_2.hocr,common,of,REPLACED
005_01_2.hocr,",",cannon,REPLACED
005_01_2.hocr,fpread,",",REPLACED
005_01_2.hocr,,spread,REPLACED
005_01_2.hocr,pectacles,spectacle,REPLACED
005_01_2.hocr,Bumperor,Emperor,REPLACED
005_01_2.hocr,,always,REPLACED
005_01_2.hocr,,kept,REPLACED
005_01_2.hocr,,a,REPLACED
005_01_2.hocr,,body,REPLACED
005_01_2.hocr,,of,REPLACED
005_01_2.hocr,,reserve,REPLACED
005_01_2.hocr,,with,REPLACED
005_01_2.hocr,,him,REPLACED
005_01_2.hocr,,",",REPLACED
005_01_2.hocr,,besides,REPLACED
005_01_2.hocr,,his,REPLACED
005_01_2.hocr,,imperial,REPLACED
005_01_2.hocr,,guard.,REPLACED
005_01_2.hocr,,The,REPLACED
005_01_2.hocr,,Emperor,REPLACED
005_01_2.hocr,of,division,REPLACED
005_01_2.hocr,se,reserve,REPLACED
005_01_2.hocr,ve,,REPLACED
005_01_2.hocr,him,"him,",REPLACED
005_01_2.hocr,",",besides,REPLACED
005_01_2.hocr,befiles,,REPLACED
005_01_2.hocr,guard.com,guard.,REPLACED
005_01_2.hocr,2371,,REPLACED
005_01_2.hocr,the,this,REPLACED
005_01_2.hocr,critis,crisis,REPLACED
005_01_2.hocr,also,"also,",REPLACED
005_01_2.hocr,",",,REPLACED
005_01_2.hocr,bat,battle,REPLACED
005_01_2.hocr,tre,,REPLACED
005_01_2.hocr,referve,reserve,REPLACED
005_01_2.hocr,,together-,INSERTED
005_01_2.hocr,above,"infantry,",REPLACED
005_01_2.hocr,.,soon,REPLACED
005_01_2.hocr,The,threw,REPLACED
005_01_2.hocr,whole,,REPLACED
005_01_2.hocr,body,,REPLACED
005_01_2.hocr,now,,REPLACED
005_01_2.hocr,advanced,,REPLACED
005_01_2.hocr,",",,REPLACED
005_01_2.hocr,and,,REPLACED
005_01_2.hocr,together-,,REPLACED
005_01_2.hocr,white,,REPLACED
005_01_2.hocr,man,,REPLACED
005_01_2.hocr,atiny,,REPLACED
005_01_2.hocr,",",,REPLACED
005_01_2.hocr,foot,,REPLACED
005_01_2.hocr,chrew,,REPLACED
005_01_2.hocr,contation,confusion:,REPLACED
005_01_2.hocr,to,took,REPLACED
005_01_2.hocr,k,post,REPLACED
005_01_2.hocr,poft,,REPLACED
005_01_2.hocr,,but,INSERTED
005_01_2.hocr,,were,INSERTED
005_01_2.hocr,routed,"routed,",REPLACED
005_01_2.hocr,",",,REPLACED
005_01_2.hocr,Berg,"Berg,",REPLACED
005_01_2.hocr,",",,REPLACED
005_01_2.hocr,horfe,horse,REPLACED
005_01_2.hocr,,and,REPLACED
005_01_2.hocr,,dragoons.,REPLACED
005_01_2.hocr,TR,The,REPLACED
005_01_2.hocr,!,loss,REPLACED
005_01_2.hocr,Lion,,REPLACED
005_01_2.hocr,pitchers,"prisoners,",REPLACED
005_01_2.hocr,",",,REPLACED
005_01_2.hocr,ftand,stand,REPLACED
005_01_2.hocr,of,of,REPLACED
005_01_2.hocr,,"colours,",REPLACED
005_01_2.hocr,,and,REPLACED
005_01_2.hocr,camion,cannon,REPLACED
005_01_2.hocr,tores,stores,REPLACED
005_01_2.hocr,.,.,REPLACED
005_01_2.hocr,En,The,REPLACED
005_01_2.hocr,eneily,enemy,REPLACED
005_01_2.hocr,&,is,REPLACED
005_01_2.hocr,fulpoked,supposed,REPLACED
005_01_2.hocr,wunded,wounded,REPLACED
005_01_2.hocr,Praila,Prussia,REPLACED
005_01_2.hocr,los,loss,REPLACED
005_01_2.hocr,iselinated,is,REPLACED
005_01_2.hocr,,estimated,REPLACED
005_01_2.hocr,too,1100,REPLACED
005_01_2.hocr,om,.,REPLACED
005_01_2.hocr,te,,REPLACED
005_01_2.hocr,Doke,Duke,REPLACED
005_01_2.hocr,&,of,REPLACED
005_01_2.hocr,Borg,Berg,REPLACED
005_01_2.hocr,his,has,REPLACED
005_01_2.hocr,its,this,REPLACED
005_01_2.hocr,e,enclosed,REPLACED
005_01_2.hocr,iclofed,,REPLACED
005_01_2.hocr,garifoned,garrisoned,REPLACED
005_01_2.hocr,of,corps,REPLACED
005_01_2.hocr,all,of,REPLACED
005_01_2.hocr,entry,the,REPLACED
005_01_2.hocr,handed,enemy,REPLACED
005_01_2.hocr,,commanded,REPLACED
005_01_2.hocr,Diff,Dispatches,REPLACED
005_01_2.hocr,thes,,REPLACED
005_01_2.hocr,,London,INSERTED
005_01_2.hocr,Ambalador,Ambassador,REPLACED
005_01_2.hocr,merlin,Berlin,REPLACED
005_01_2.hocr,is,this,REPLACED
005_01_2.hocr,fay,say,REPLACED
005_01_2.hocr,thy,they,REPLACED
005_01_2.hocr,levele,severe,REPLACED
005_01_2.hocr,",",",",REPLACED
005_01_2.hocr,569,and,REPLACED
005_01_2.hocr,to,to,REPLACED
005_01_2.hocr,the,the,REPLACED
005_01_2.hocr,ditadvantage,disadvantage,REPLACED
005_01_2.hocr,of,of,REPLACED
005_01_2.hocr,the,the,REPLACED
005_01_2.hocr,Prullans,Prussians,REPLACED
005_01_2.hocr,fatelt,latest,REPLACED
005_01_2.hocr,fcene,scene,REPLACED
005_01_2.hocr,,of,REPLACED
005_01_2.hocr,cunted,contained,REPLACED
005_01_2.hocr,paper,papers,REPLACED
005_01_2.hocr,folowing,following,REPLACED
005_01_2.hocr,beguboth,be,REPLACED
005_01_2.hocr,to,published,REPLACED
005_01_2.hocr,,in,REPLACED
005_01_2.hocr,hurt,must,REPLACED
005_01_2.hocr,affo,also,REPLACED
005_01_2.hocr,french,a,REPLACED
005_01_2.hocr,account,,REPLACED
005_01_2.hocr,.,,REPLACED
005_01_2.hocr,**,,REPLACED
005_01_2.hocr,Oct.,Oct,REPLACED
005_01_2.hocr,,.,REPLACED
005_01_2.hocr,niti,inst,REPLACED
005_01_2.hocr,Weimer,Weimar,REPLACED
005_01_2.hocr,umbur,Naumburg,REPLACED
005_01_2.hocr,Pithan,Prussian,REPLACED
005_01_2.hocr,referve,reserve,REPLACED
005_01_2.hocr,Martha,Marshal,REPLACED
005_01_2.hocr,Lanchitadt,Lanchstadt,REPLACED
005_01_2.hocr,and,and,REPLACED
005_01_2.hocr,Hale,Halle,REPLACED
005_01_2.hocr,it,will,REPLACED
005_01_2.hocr,fuit,full,REPLACED
005_01_2.hocr,of,of,REPLACED
005_01_2.hocr,confuled,confused,REPLACED
005_01_2.hocr,Yelerday,Yesterday,REPLACED
005_01_2.hocr,fet,set,REPLACED
005_01_2.hocr,Tanenzien,Tauenzien,REPLACED
005_01_2.hocr,palling,passing,REPLACED
005_01_2.hocr,Warm,Weimar,REPLACED
005_01_2.hocr,.,.,REPLACED
005_01_2.hocr,Ordhave,Orders,REPLACED
005_01_2.hocr,,have,REPLACED
005_01_2.hocr,tent,sent,REPLACED
005_01_2.hocr,to,to,REPLACED
005_01_2.hocr,ambargh,Hamburgh,REPLACED
005_01_2.hocr,to,,DELETED
005_01_2.hocr,",",York,REPLACED
005_01_2.hocr,Mark,papers,REPLACED
005_01_2.hocr,extra,extract,REPLACED
005_01_2.hocr,Amfterdam,Amsterdam,REPLACED
005_01_2.hocr,be,ber,REPLACED
005_01_2.hocr,lays,says,REPLACED
005_01_2.hocr,he,the,REPLACED
005_01_2.hocr,wacw.th,war,REPLACED
005_01_2.hocr,Pra,with,REPLACED
005_01_2.hocr,,Prussia,REPLACED
005_01_2.hocr,wine,nine,REPLACED
005_01_2.hocr,Jays,days,REPLACED
005_01_2.hocr,howevr,however,REPLACED
005_01_2.hocr,citradicted,contradicted,REPLACED
005_01_2.hocr,end,of,REPLACED
005_01_2.hocr,of,the,REPLACED
005_01_2.hocr,the,nine,REPLACED
005_01_2.hocr,of,,REPLACED
005_01_2.hocr,feen,seen,REPLACED
005_01_2.hocr,giv,given,REPLACED
005_01_2.hocr,a,,REPLACED
005_01_2.hocr,wort,worst,REPLACED
005_01_2.hocr,,the,INSERTED
005_01_2.hocr,fhew,shew,REPLACED
005_01_2.hocr,flaves,slaves,REPLACED
005_01_2.hocr,or,not,REPLACED
005_01_2.hocr,difaitrous,disastrous,REPLACED
005_01_2.hocr,reprefented,represented,REPLACED
005_01_2.hocr,polla,possess,REPLACED
005_01_2.hocr,prelent,present,REPLACED
005_01_2.hocr,fave,save,REPLACED
005_01_2.hocr,flage,stage,REPLACED
005_01_2.hocr,of,of,REPLACED
005_01_2.hocr,dithunque,disunion,REPLACED
005_01_2.hocr,and,and,REPLACED
005_01_2.hocr,he,the,REPLACED
005_01_2.hocr,and,find,REPLACED
005_01_2.hocr,la,in,REPLACED
005_01_2.hocr,end,and,REPLACED
005_01_2.hocr,defpair,despair,REPLACED
005_01_2.hocr,of,of,REPLACED
005_01_2.hocr,this,his,REPLACED
005_01_2.hocr,fubjects,subjects,REPLACED
005_01_2.hocr,poliefs,possess,REPLACED
005_01_2.hocr,AB'll,A Bill,REPLACED
005_01_2.hocr,congrefs,congress,REPLACED
005_01_2.hocr,fufpending,suspending,REPLACED
005_01_2.hocr,noh,non,REPLACED
005_01_2.hocr,inportation,importation,REPLACED
005_01_2.hocr,fix,six,REPLACED
005_01_2.hocr,meature,measure,REPLACED
005_01_2.hocr,to,so,REPLACED
005_01_2.hocr,w,we,REPLACED
005_01_2.hocr,Year,fear,REPLACED
005_01_2.hocr,fall,still,REPLACED
005_01_2.hocr,intensed,intended,REPLACED
005_01_2.hocr,dis,this,REPLACED
005_01_2.hocr,net,Act,REPLACED
005_01_2.hocr,terrerem,terrorem,REPLACED
005_01_2.hocr,to,to,REPLACED
005_01_2.hocr,the,the,REPLACED
005_01_2.hocr,Brith,British,REPLACED
005_01_2.hocr,arrangemen,arrangement,REPLACED
005_01_2.hocr,uinox,ultimo,REPLACED
005_01_2.hocr,,THOMAS,REPLACED
005_01_2.hocr,",",", Esquire",REPLACED
005_01_2.hocr,Elquile,,REPLACED
005_01_2.hocr,Gurzifon,Garrison,REPLACED
005_01_2.hocr,Bartof,Port,REPLACED
005_01_2.hocr,Quebec,of Quebec,REPLACED
005_01_2.hocr,aleté,a été,REPLACED
005_01_2.hocr,Copges,Copes,REPLACED
005_01_2.hocr,Americjan,Americain,REPLACED
005_01_2.hocr,tulpende,suspende,REPLACED
005_01_2.hocr,être,etre,REPLACED
005_01_2.hocr,l'Acle,l'Acte,REPLACED
005_01_2.hocr,melure,mesure,REPLACED
005_01_2.hocr,toj,touj,REPLACED
005_01_2.hocr,urs,ours,REPLACED
005_01_2.hocr,main,mais,REPLACED
005_01_2.hocr,craigeons,craignons,REPLACED
005_01_2.hocr,prope,propose,REPLACED
005_01_2.hocr,nee,Acte,REPLACED
005_01_2.hocr,in,en,REPLACED
005_01_2.hocr,the,revers,REPLACED
005_01_2.hocr,cavers,le,REPLACED
005_01_2.hocr,le,Gouvernement,REPLACED
005_01_2.hocr,Gouvernemen,Britannique,REPLACED
005_01_2.hocr,Britasique,,REPLACED
005_01_2.hocr,fera,sera,REPLACED
005_01_2.hocr,expédient,expedient,REPLACED
005_01_2.hocr,vehir,venir,REPLACED
005_01_2.hocr,atrangement,a,REPLACED
005_01_2.hocr,à,arrangement,REPLACED
005_01_2.hocr,l'amiab.c,a,REPLACED
005_01_2.hocr,.,l'amiable,REPLACED
005_01_2.hocr,MousVT,.,REPLACED
005_01_2.hocr,,Mort,REPLACED
005_01_2.hocr,garnifon,garnison,REPLACED
005_01_2.hocr,Québec,Quebec,REPLACED
005_01_2.hocr,pushed,published,REPLACED
005_01_2.hocr,be,the,REPLACED
005_01_2.hocr,Ter,1er,REPLACED
005_01_2.hocr,read,reçu,REPLACED
005_01_2.hocr,H.,Hollandois,REPLACED
005_01_2.hocr,julqu'à,,DELETED
005_01_2.hocr,,même,INSERTED
005_01_2.hocr,3,Il,REPLACED
005_01_2.hocr,d'Octubre,d'Octobre,REPLACED
005_01_2.hocr,Baé,fixé,REPLACED
005_01_2.hocr,Prufienne,Pruffienne,REPLACED
005_01_2.hocr,commence,commence-,REPLACED
005_01_2.hocr,Françols,François,REPLACED
005_01_2.hocr,feyti,fenti,REPLACED
005_01_2.hocr,Prodle,Pruffe,REPLACED
005_01_2.hocr,",",",",REPLACED
005_01_2.hocr,de,de,REPLACED
005_01_2.hocr,Tetiver,retirer,REPLACED
005_01_2.hocr,Erançoifes,Françoifes,REPLACED
005_01_2.hocr,Pralienne,Prussienne,REPLACED
005_01_2.hocr,Bohê,Bohême,REPLACED
005_01_2.hocr,ne,,REPLACED
005_01_2.hocr,,des,INSERTED
005_01_2.hocr,tiers,,DELETED
005_01_2.hocr,Franço,Françoise,REPLACED
005_01_2.hocr,se,,REPLACED
005_01_2.hocr,cetre,cette,REPLACED
005_01_2.hocr,po,po-,REPLACED
005_01_2.hocr,fition,sition,REPLACED
005_01_2.hocr,Pruffiens,Prussiens,REPLACED
005_01_2.hocr,,jus-,INSERTED
005_01_2.hocr,,qu'à,INSERTED
005_01_2.hocr,quà,,DELETED
005_01_2.hocr,Schieitz,,DELETED
005_01_2.hocr,&,&c,REPLACED
005_01_2.hocr,c,,REPLACED
005_01_2.hocr,Pruiens,Prussiens,REPLACED
005_01_2.hocr,l'ane,l'une,REPLACED
005_01_2.hocr,",",,DELETED
005_01_2.hocr,,Louis,INSERTED
005_01_2.hocr,,tué,INSERTED
005_01_2.hocr,,après,INSERTED
005_01_2.hocr,,avoir,INSERTED
005_01_2.hocr,pofte,poste,REPLACED
005_01_2.hocr,Prullens,Prussiens,REPLACED
005_01_2.hocr,prifonniers,prisonniers,REPLACED
005_01_2.hocr,réuf,réus-,REPLACED
005_01_2.hocr,firent,sirent,REPLACED
005_01_2.hocr,del,des,REPLACED
005_01_2.hocr,Prothens,Prussiens,REPLACED
005_01_2.hocr,furant,furent,REPLACED
005_01_2.hocr,la,là,REPLACED
005_01_2.hocr,pofition,position,REPLACED
005_01_2.hocr,spil,14,REPLACED
005_01_2.hocr,,il,REPLACED
005_01_2.hocr,fuit,suit,REPLACED
005_01_2.hocr,",",",",REPLACED
005_01_2.hocr,et,est,REPLACED
005_01_2.hocr,Fran,,DELETED
005_01_2.hocr,Ralbic,Rosbac,REPLACED
005_01_2.hocr,fept,sept,REPLACED
005_01_2.hocr,jurs,jours,REPLACED
005_01_2.hocr,foif,soif,REPLACED
005_01_2.hocr,dent,dont,REPLACED
005_01_2.hocr,lo,la,REPLACED
005_01_2.hocr,Pruffe,Prusse,REPLACED
005_01_2.hocr,L'armee,L'armée,REPLACED
005_01_2.hocr,polition,position,REPLACED
005_01_2.hocr,fuivante,suivante,REPLACED
005_01_2.hocr,Mar,Maré-,REPLACED
005_01_2.hocr,réchal,chal,REPLACED
005_01_2.hocr,laille,laissé,REPLACED
005_01_2.hocr,divifions,divisions,REPLACED
005_01_2.hocr,Leipfick,Leipsick,REPLACED
005_01_2.hocr,Hale,Halle,REPLACED
005_01_2.hocr,Corva,Corvo,REPLACED
005_01_2.hocr,veri,vers,REPLACED
005_01_2.hocr,pollé,posté,REPLACED
005_01_2.hocr,1'Empereur,l'Empereur,REPLACED
005_01_2.hocr,sten,s'en,REPLACED
005_01_2.hocr,pofter,poster,REPLACED
005_01_2.hocr,vien,vien-,REPLACED
005_01_2.hocr,ntat,nent,REPLACED
005_01_2.hocr,jena,Jena,REPLACED
005_01_2.hocr,er,et,REPLACED
005_01_2.hocr,de,de,REPLACED
005_01_2.hocr,Naubourg,Naumbourg,REPLACED
005_01_2.hocr,polition,position,REPLACED
005_01_2.hocr,fuivante,suivante,REPLACED
005_01_2.hocr,Pruffer,Prusse,REPLACED
005_01_2.hocr,agic,à,REPLACED
005_01_2.hocr,,agir,REPLACED
005_01_2.hocr,Wurtsbourgis,,DELETED
005_01_2.hocr,alle,aile,REPLACED
005_01_2.hocr,bamberg,Bamberg,REPLACED
005_01_2.hocr,divifions,divisions,REPLACED
005_01_2.hocr,planems,plan,REPLACED
005_01_2.hocr,,en,REPLACED
005_01_2.hocr,franç,française,REPLACED
005_01_2.hocr,ile,,REPLACED
005_01_2.hocr,alle,aile,REPLACED
005_01_2.hocr,eil,en,REPLACED
005_01_2.hocr,fhic,flanc,REPLACED
005_01_2.hocr,vie,vit,REPLACED
005_01_2.hocr,quet,quel,REPLACED
