Source File,Original Word,AI Corrected Word,Change Type
005_01_6.hocr,PawvOST,",",REPLACED
005_01_6.hocr,,PREVOST,REPLACED
005_01_6.hocr,sid,said,REPLACED
005_01_6.hocr,maid,said,REPLACED
005_01_6.hocr,nest,next,REPLACED
005_01_6.hocr,All,dies,REPLACED
005_01_6.hocr,and,Slippers,REPLACED
005_01_6.hocr,every,—,REPLACED
005_01_6.hocr,person,was,REPLACED
005_01_6.hocr,or,landed,REPLACED
005_01_6.hocr,persons,,REPLACED
005_01_6.hocr,having,,REPLACED
005_01_6.hocr,claims,,REPLACED
005_01_6.hocr,the,Messrs,REPLACED
005_01_6.hocr,above,.,REPLACED
005_01_6.hocr,A,J.,REPLACED
005_01_6.hocr,dies,W.,REPLACED
005_01_6.hocr,,Woolsey,REPLACED
005_01_6.hocr,,&,REPLACED
005_01_6.hocr,,Co.'s,REPLACED
005_01_6.hocr,landed,,DELETED
005_01_6.hocr,Mesars,board,REPLACED
005_01_6.hocr,",",the,REPLACED
005_01_6.hocr,J.,Britannia,REPLACED
005_01_6.hocr,W.,Inn,REPLACED
005_01_6.hocr,Wooley,",",REPLACED
005_01_6.hocr,&,Storrat,REPLACED
005_01_6.hocr,,",",REPLACED
005_01_6.hocr,oposition,opposition,REPLACED
005_01_6.hocr,RTLAND,RYLAND,REPLACED
005_01_6.hocr,W,WANTED,REPLACED
005_01_6.hocr,Moutreal,Montreal,REPLACED
005_01_6.hocr,d,said,REPLACED
005_01_6.hocr,7ANTED,WANTED,REPLACED
005_01_6.hocr,Inetials,Initials,REPLACED
005_01_6.hocr,1,1813,REPLACED
005_01_6.hocr,},.,REPLACED
005_01_6.hocr,Rehef,Relief,REPLACED
005_01_6.hocr,Y,BY,REPLACED
005_01_6.hocr,Des,ness,REPLACED
005_01_6.hocr,Peper,Paper,REPLACED
005_01_6.hocr,bar,has,REPLACED
005_01_6.hocr,subscription,subscriptions,REPLACED
005_01_6.hocr,wind,will,REPLACED
005_01_6.hocr,,be,REPLACED
005_01_6.hocr,JA,JAMES,REPLACED
005_01_6.hocr,ES,,REPLACED
005_01_6.hocr,Cognise,Cogniac,REPLACED
005_01_6.hocr,1,Teneriffe,REPLACED
005_01_6.hocr,eneriffe,,REPLACED
005_01_6.hocr,Shirtings,,DELETED
005_01_6.hocr,Muscovado,,DELETED
005_01_6.hocr,1.,J.,REPLACED
005_01_6.hocr,rivals,arrivals,REPLACED
005_01_6.hocr,Brus,Brus-,REPLACED
005_01_6.hocr,els,sels,REPLACED
005_01_6.hocr,Beag,Beav,REPLACED
005_01_6.hocr,ver,er,REPLACED
005_01_6.hocr,kuitting,knitting,REPLACED
005_01_6.hocr,buzes,boxes,REPLACED
005_01_6.hocr,POR,FOR,REPLACED
005_01_6.hocr,Pert,St.,REPLACED
005_01_6.hocr,FOR,Peter's,REPLACED
005_01_6.hocr,200,"street,
200",REPLACED
005_01_6.hocr,,8,INSERTED
005_01_6.hocr,fresh,,DELETED
005_01_6.hocr,",",hops,REPLACED
005_01_6.hocr,Puncheous,Puncheons,REPLACED
005_01_6.hocr,N,NOW,REPLACED
005_01_6.hocr,HE,THE,REPLACED
005_01_6.hocr,W.,Wm.,REPLACED
005_01_6.hocr,Henderas,Henderson,REPLACED
005_01_6.hocr,,&,REPLACED
005_01_6.hocr,Qeber,Quebec,REPLACED
005_01_6.hocr,",",and,REPLACED
005_01_6.hocr,and,Henderson,REPLACED
005_01_6.hocr,Hedron,,REPLACED
005_01_6.hocr,RoasET,ROBERT,REPLACED
005_01_6.hocr,Wa,Wm,REPLACED
005_01_6.hocr,HE,THE,REPLACED
005_01_6.hocr,pcion,Pipes,REPLACED
005_01_6.hocr,Tous,Tons,REPLACED
005_01_6.hocr,Sue,Sac,REPLACED
005_01_6.hocr,lors,lots,REPLACED
005_01_6.hocr,Y,BY,REPLACED
005_01_6.hocr,ven,teen,REPLACED
005_01_6.hocr,range,seized,REPLACED
005_01_6.hocr,and,said,REPLACED
005_01_6.hocr,Sequery,Seigniory,REPLACED
005_01_6.hocr,wi,of,REPLACED
005_01_6.hocr,dder,bidder,REPLACED
005_01_6.hocr,an,on,REPLACED
005_01_6.hocr,he,be,REPLACED
005_01_6.hocr,wond,wood,REPLACED
005_01_6.hocr,ip,in,REPLACED
005_01_6.hocr,ut,at,REPLACED
005_01_6.hocr,B,By,REPLACED
005_01_6.hocr,sued,issued,REPLACED
005_01_6.hocr,term,terms,REPLACED
005_01_6.hocr,COLTMANSHALE,COLTMANS & HALE HAVE FOR SALE,REPLACED
005_01_6.hocr,HAVE,",",REPLACED
005_01_6.hocr,tubs,tons,REPLACED
005_01_6.hocr,Igons,Irons,REPLACED
005_01_6.hocr,Tone,Tons,REPLACED
005_01_6.hocr,Liguum,Lignum,REPLACED
005_01_6.hocr,Vita,Vitæ,REPLACED
005_01_6.hocr,T,1,REPLACED
005_01_6.hocr,fervitude,servitude,REPLACED
005_01_6.hocr,Y,By,REPLACED
005_01_6.hocr,Bisued,issued,REPLACED
005_01_6.hocr,our,out,REPLACED
005_01_6.hocr,Handred,Hundred,REPLACED
005_01_6.hocr,and,and,REPLACED
005_01_6.hocr,fifiy,fifty,REPLACED
005_01_6.hocr,Panchrous,Puncheons,REPLACED
005_01_6.hocr,decesed,deceased,REPLACED
005_01_6.hocr,perum,person,REPLACED
005_01_6.hocr,un,on,REPLACED
005_01_6.hocr,catt,bove,REPLACED
005_01_6.hocr,bae,one,REPLACED
005_01_6.hocr,Fude,tude,REPLACED
005_01_6.hocr,DY,BY,REPLACED
005_01_6.hocr,Heary,Henry,REPLACED
005_01_6.hocr,a,on,REPLACED
005_01_6.hocr,pange,passage,REPLACED
005_01_6.hocr,Runs,cent Rum.,REPLACED
005_01_6.hocr,hds,hhds,REPLACED
005_01_6.hocr,duz,doz,REPLACED
005_01_6.hocr,Rumi,Rum,REPLACED
005_01_6.hocr,RDERED,ORDERED,REPLACED
005_01_6.hocr,claints,claims,REPLACED
005_01_6.hocr,sox,SON,REPLACED
005_01_6.hocr,fyle,file,REPLACED
005_01_6.hocr,the,the,REPLACED
005_01_6.hocr,san,same,REPLACED
005_01_6.hocr,Plainti,Plaintiff,REPLACED
005_01_6.hocr,Ci,City,REPLACED
005_01_6.hocr,Plaintif,Plaintiff,REPLACED
005_01_6.hocr,sac,suc,REPLACED
005_01_6.hocr,GLENSY,GLENNY,REPLACED
005_01_6.hocr,uf,of,REPLACED
005_01_6.hocr,arst,next,REPLACED
005_01_6.hocr,h,such,REPLACED
005_01_6.hocr,OW,NOW,REPLACED
005_01_6.hocr,Cassicks,Carricks,REPLACED
005_01_6.hocr,da,do,REPLACED
005_01_6.hocr,Nalls,Nails,REPLACED
005_01_6.hocr,Chaldrone,Chaldrons,REPLACED
005_01_6.hocr,Mei's,Men's,REPLACED
005_01_6.hocr,Irun,Iron,REPLACED
005_01_6.hocr,Go,60,REPLACED
005_01_6.hocr,Barrel,Barrels,REPLACED
005_01_6.hocr,Yov,Nov,REPLACED
005_01_6.hocr,So,80,REPLACED
005_01_6.hocr,Tierers,Tierces,REPLACED
005_01_6.hocr,Houshold,Household,REPLACED
005_01_6.hocr,Porniture,Furniture,REPLACED
005_01_6.hocr,rigs,Brigs,REPLACED
005_01_6.hocr,Ge,G.,REPLACED
005_01_6.hocr,husbels,bushels,REPLACED
005_01_6.hocr,PANISH,SPANISH,REPLACED
005_01_6.hocr,Datto,Ditto,REPLACED
005_01_6.hocr,Lanens,Linens,REPLACED
005_01_6.hocr,UST,JUST,REPLACED
005_01_6.hocr,th,the,REPLACED
005_01_6.hocr,mis't,mix't,REPLACED
005_01_6.hocr,comumon,common,REPLACED
005_01_6.hocr,i,a,REPLACED
005_01_6.hocr,1913,1813,REPLACED
005_01_6.hocr,IGHT,EIGHT,REPLACED
005_01_6.hocr,Thousan,Thousand,REPLACED
005_01_6.hocr,1,feet,REPLACED
005_01_6.hocr,fet,,REPLACED
005_01_6.hocr,,",",INSERTED
005_01_6.hocr,qua,qua-,REPLACED
005_01_6.hocr,231,23d,REPLACED
005_01_6.hocr,Septr,Sept,REPLACED
005_01_6.hocr,med,removed,REPLACED
005_01_6.hocr,deanaddon,demand,REPLACED
005_01_6.hocr,particular,against,REPLACED
005_01_6.hocr,Laverpool,Liverpool,REPLACED
005_01_6.hocr,apply,supply,REPLACED
005_01_6.hocr,Kingway,King's,REPLACED
005_01_6.hocr,,Bench,REPLACED
005_01_6.hocr,Rouseau,Rousseau,REPLACED
005_01_6.hocr,",",,REPLACED
005_01_6.hocr,Mion,Montreal,REPLACED
005_01_6.hocr,lo,to,REPLACED
005_01_6.hocr,mitges,mitoyens,REPLACED
005_01_6.hocr,aid,said,REPLACED
005_01_6.hocr,Loune,Louise,REPLACED
005_01_6.hocr,Erienne,Etienne,REPLACED
005_01_6.hocr,Soulanget,Soulanges,REPLACED
005_01_6.hocr,a,number,REPLACED
005_01_6.hocr,fire,five,REPLACED
005_01_6.hocr,yconsin,yeoman,REPLACED
005_01_6.hocr,bichs,biens,REPLACED
005_01_6.hocr,twn,two,REPLACED
005_01_6.hocr,",",",",REPLACED
005_01_6.hocr,wety,twenty,REPLACED
005_01_6.hocr,laut,four,REPLACED
005_01_6.hocr,Turrix,Tutrix,REPLACED
005_01_6.hocr,nowher,number,REPLACED
005_01_6.hocr,mid,said,REPLACED
005_01_6.hocr,Fogland,Vogland,REPLACED
005_01_6.hocr,Loodan,London,REPLACED
005_01_6.hocr,cane,same,REPLACED
005_01_6.hocr,at,"attested,",REPLACED
005_01_6.hocr,cite,côte,REPLACED
005_01_6.hocr,argents,arpents,REPLACED
005_01_6.hocr,me,those,REPLACED
005_01_6.hocr,Cogniae,Cogniac,REPLACED
005_01_6.hocr,foresaid,aforesaid,REPLACED
005_01_6.hocr,sext,next,REPLACED
005_01_6.hocr,te,côte,REPLACED
005_01_6.hocr,Martinica,Martinico,REPLACED
005_01_6.hocr,and,end,REPLACED
005_01_6.hocr,diber,dinner,REPLACED
005_01_6.hocr,afis,asis,REPLACED
005_01_6.hocr,faller,seller,REPLACED
005_01_6.hocr,mid,said,REPLACED
005_01_6.hocr,af,a,REPLACED
005_01_6.hocr,aid,said,REPLACED
005_01_6.hocr,Sherif,Sheriff,REPLACED
005_01_6.hocr,aching,approaching,REPLACED
005_01_6.hocr,Septr,Sept,REPLACED
005_01_6.hocr,NOFFICE,NOTICE,REPLACED
005_01_6.hocr,Florente,Florence,REPLACED
005_01_6.hocr,gallous,gallons,REPLACED
005_01_6.hocr,cibers,others,REPLACED
005_01_6.hocr,service,diate,REPLACED
005_01_6.hocr,,settlement,REPLACED
005_01_6.hocr,of,,DELETED
005_01_6.hocr,morts,various,REPLACED
005_01_6.hocr,,sorts,REPLACED
005_01_6.hocr,Shor,,DELETED
005_01_6.hocr,",",,DELETED
005_01_6.hocr,,",",INSERTED
005_01_6.hocr,rows,rose,REPLACED
005_01_6.hocr,Wimes,Wines,REPLACED
005_01_6.hocr,bad,had,REPLACED
005_01_6.hocr,in,in,REPLACED
005_01_6.hocr,quaeritics,quantities,REPLACED
